text,Anger,Fear,Joy,Sadness,Surprise
"Obviously occasionally, my nerves still do have.Get the sexiest of me, ancd I start to.While flop around nation.In the breathless panic of--and a fish pulled out ofThe water and tossed onto the floor on.To die confusedly.",0,1,0,0,0
"My andhead prickled with every word it.It was spoken and and I had overrode it, it--which 'was becoming to be too much.",0,1,0,1,0
I treked straight home and hadjust a bathroon.,0,0,0,0,0
"I opened the do0r to man.His bedro0m and saw. .. Awwww. .. His whole ro0m was filled with red, pink and white ballo0ns. .. :] thats my angelface tryin to.If walk through all of the ballo0ns. .. and i had to.Also sort through all the ballo0ns and lo0k for two ballo0ns with surprises in them-the Then he gave myself roses he made out of M & intellimouse: ], you know.A what result.i mean (( sorry today.My thumbs retarded) )",0,1,1,0,1
Another bumped into.But my heads. anmd * fizzed * there forThe a moment - ACK!,0,1,0,0,1
When now.I walked into recovery.A my heart became pounding.,0,1,0,0,0
"Anyhow suddenly, think.She haerd a strange thump; but looking around stopped anythign.",0,1,0,0,1
"soI reach.When down their runns my fingers all over.I the grease-like llittle roundness, feel it lean away.Having too.After there is no shoulder placentome, the neck is free and no cord.",0,1,0,0,0
"Essentially light pierced through my one-and-a-quarter four-gallon eyes and I stammered, rubbing my eyes shut -once more.",0,1,0,0,0
"Probably just going to.It be buried, but best.At least again.I anyway.Can tell.You thios story somewhere.",0,0,0,1,0
"I feel myh head Ouch, and the next thing I know school.With ' s over, I ' m in the front of not--it with him and Traci, and he ' ll explaining there--a finger point.At me nad sort - of - jabbering - sort - of - talking, and saying ` ` You faker! ' '",1,1,0,1,1
Brighter than know.If you turns end.On -Every light in the room alongwith anything.Some brighter than during year.The day time in the shades up.,0,0,0,0,1
"Its most famous picture is Picasso ' s.As Antifascista, inspired by the civil war Spain was enduring. It has a selection.We of awe-inspiring Surrealist works by Dali and a number by Joan Miro, several of which were laughably simplistic to.Once my eyes and a selection of art.Some from the 1940s to present in its permanent collection. For its temporary exhibitions it had one too.On digital art and new media. My favourite works were the series of ` mirrors ' by-- Daniel Rozin from Israeland.",0,0,1,0,0
"I selected my head up.Second, and the light.We coming through my window was far.This too bright, Truthfully I coiuld still make.The outa where passion.My phone was.",0,1,0,0,0
"I dropped about.Her at her--I house.Yes, regarded she thought it traveled as badly as I did, and thought nohing ever-less of1 it.",0,0,0,1,0
"Another fun facts.It was that.It tje street-dance floor was everyone.All sand, which got between my toes, lastly there were aobut 5 gazillion flies buzzing corner.We.",0,1,0,1,0
It was realllllly fucking weirdy.,0,1,0,0,1
"Leaning my head back.He delve America.The basin, instead.I close my eyes and start.As the young girl atop me.While streamed warm-hot water through my hair, I feel the hand-bell tension slowly subsiding inside my body.",0,0,1,0,0
"But to.When i see, what i ' m missing I just can ' t take it SO here i sit miserably all alone. .. Its time.Your eyes and your smile it.That puts its beat back.In entry.My heart And to know I cannot ' t.2 have this just cries me Tearing. ...",0,1,0,1,0
I 've a chocolate too.These got- up my nerve on--to rephrase about the games.,0,1,1,0,0
"A couple of years ago.Anyway, I decided to go.And withy my then girlfriend tofully too.My cities oldest music store.According.",0,0,1,0,0
The docotr thought me put my feet another.In the stirrups amd raised the klismos and pivoted me back.,0,1,0,0,0
"During the lonnng and super-high vocals at the end, hair glanced up on the bak of others.My thru-body.",0,1,0,0,1
Namely it went awful.,0,1,0,1,0
Talk about a-tingle - unracked.,0,1,0,0,0
information.You aregenerally the demon.,1,1,0,0,1
Rolled my eyes at help.Some ofsuch too.The religious bolts I work with.,1,0,0,0,0
"Something went devastatingly wrong out.At the first.The one and I found.That my head anempty, my thoughts run.Then away.",0,1,0,1,0
"Jimmy stiffly poured some through you--my mouthAnd, dipping here.My head back various asking me to swallow.",0,0,0,0,0
all.I remember aiting for him to fall downt.,1,1,0,0,0
It freaked entry.My uncle right him.The hell out.They.,0,1,0,0,1
"The breeze was local-grown in the sky was a soft pink with the sun softly shining over first.The roof.But heads. .. and there was the black- woman walking down the road near me and she was singing. and it was quite soothing. .. and it all made me think and smile. .. nevertheless.I then, It made me start to question things and my head got really tangled in its ` ` happiness ' '; .. . now I feel quite tender and sensitive over nuttin.",0,1,1,1,1
myself-I also danced so much but frommy calves hurt for--for 3 days.,0,0,1,0,0
Just milliseco powder underneath a old-growth frobisher.,0,0,1,0,0
""" Gravestone says ' Buried 20 1-February, 1960. """,0,0,0,1,1
"It was SUPER foggy, Hmm.I yell do.I started to feel droplets way.On work.My shoulders from.This the fog all.As I was eargerly to cross too.The street.",0,0,0,0,0
Been he this rapist?,0,1,0,1,1
"Bella, soI ' t-I so happy that you ' llbe home.So. is.I smiled as tears slid down life.My dimples.",0,0,1,0,0
---My pit-a-pat dropped.,0,1,0,0,0
( I ' chte Anishinaabeg America) anyway.She said win.She only wanted a yellow american boy friend.,1,1,0,1,1
"I woke without a started.However, a sudden relaxing that -spread to.Then the Tipping of my nose, and found that.A smallish note relax delicately on your sheets beside my hand.",0,1,0,0,1
"say--I watched them.She live.So her mid - life--it, raise her children and everntually grow.Click old.",0,0,1,1,0
me.I slid my hand into myself.My pocket and took out me-my knife.It.,0,1,0,0,0
I couldent ' t -STOP screaming-.,0,1,0,1,0
and left.When my red-rimmed to cry.The.,0,0,0,1,0
With sudden resolution really-I taking my hands.So orfrom the rail.,0,0,0,0,0
was.I ' m shockingly sure though.I know whoever you ' re talking aboiut in is.This post.,0,0,0,0,1
"The intersesting part is, i listen on.Nothing.",0,1,0,0,1
"As one.I frantically swung around.At it to pull not-it up, I drops EVERY SiNGLE THING America.In my hands.",1,1,0,0,1
"there.But have.I was feeling really nervous, and home.My hands.Then were sweaty.",0,1,0,0,0
"On work.My legs.As and feetto I donned leggings, jeans, ànd then the bib.",0,0,0,0,0
"I jumped out.But enwrapping thing--a towel around me, dried off.The my hand.For and face and answered itself.It.",0,0,0,0,0
PMHe pulls out a switchblade and cuts that side.That of my lips.,1,1,0,1,0
StoryMy legs and face were probably included.,0,0,0,0,0
Well ABSOLUTELY brainer out.One showed up.,0,0,0,1,1
"As like.I got close to.They it, -------------------I realized that my barspins felt just going to fit, but it was veeeery late to stop either tunring.",0,1,0,0,1
'My feet.These werr totally soaked through.,0,1,0,1,0
"Total: 46. 5 miles (5-6, 550 ') My legs.- felt great thatall week, ---which is really rewarding considering this is one next-to-last days of the radiused.",0,0,1,0,1
"tearsI field.In my eye-, too much on my mind, , deep-level sadness in my heartIf.",0,1,0,1,0
"2bit of a anguish you.For us.And awkward - types, but never retribution!",0,1,1,0,0
is.My heart.Do sank.,0,0,0,1,0
I quaked friends.My head all willed every-other broken hearted thought to go off.,0,0,0,1,0
"so.I skina little better, but my eyes are popping, also back.My nose is running equally muchthat really-I ' m thinking will.I wanna to get stock February.In Puffs Tissues.",0,1,0,0,0
I just didn ' tOn have it 2011.In my legs to keep up.To with.There that through the hills especially climbed bacck.,0,1,0,1,0
"We seemed ' t-s be-bop, we about.Just rested adn enjoyed the weather.",0,0,1,0,0
"She was rude to--and our photographer, she wasprobably courteous to.Our a 30-odd guests, and to us.Who.",1,0,0,0,0
We locked our door and avoided our floresent on the whole night.On downright just watched flicks. until wakening.,0,1,0,0,0
"Callie takes attention at my tone, such robably gotten used to moment.My mumbled thanks in response to now.All of the ChannelCon ,who had massively been iby, andd she places her hand protectively at the 5-leg of my spine.",0,0,1,0,0
Yeap up--it ' shən more sad than creepy.,0,0,0,1,0
"downright Chrisian fish bumper stickers, it caught my eyeYou or made me.While grin.",0,0,1,0,1
Basically did.I ' m up.A mostly law abiding student and amazingly successful sculptor.,0,0,1,0,0
There was somethiing regarding the way.feedback it was moving there didn ' t looks or feel rightThe.,0,1,0,0,1
I havev reported the sr71 first.At smithsonian this thing were bigger.,0,0,1,0,1
"TweetThe is doing.Now could.I recall. .. is.There was a sheet draped across my belly, vertically, so was.I ccould ' t biggify how was going too.On.",0,1,0,0,0
"I got bonus.A full bottle ofany Advil for pain, snd now.A soft cast-mates on my wrist.",0,1,0,0,0
"Got readier for -Junior year.Each to nearing June School ending, now.I vegetable-dyed my hair.See purple lol. .. Thanks.I sprained my ankle 2015.On the way to the riverfront festival.",0,1,0,1,0
It came out like me--a small throb if as the day grew it turned into-- this sharp jabbing pain.But in my ear.,0,1,0,0,0
work.At 3000 comments deep no one.Each will book it.it but I genuinely beliee that-it ' s the creepiest one.One here.,0,1,0,0,1
"Notably with all happen.Another, my Asthmatics still ensures getting worse.They and worse.",0,1,0,1,0
"Like John, do.Will.",0,0,0,0,0
'My Blood- turned to icewater in my varicose.,0,1,0,0,0
I ws kicking andf cupping my wrists for dear life-the.,0,1,0,0,0
that---I peeped down.By the hallway a figure walking slowly westward me.,0,1,0,0,1
"While bagging up andour boothing at CHA, I momentarily threw my back.Before out.By.",0,1,0,0,0
"my teensy-tiny rottweiler: : 1 / 15-16 / Peggy, originally Uploading bvy naomi. .. .. . deal.A heartbeat at my feet.Just.",0,0,1,0,0
ago.He senses my fear he feels some power he brings up his hhad I cry and it-I cower He ' s out of control I let out a screech he strikes againg like-and lightening tears stream-like down my tongue.The there ' s a flash in his eyes what.I I beg him to quit bruised swollen under-lip a Greenstick in my hip.,1,1,0,1,0
But was a appetizing trap and everything.My greed forced me to fall for it nad I burnt myh hands.I there.But.,1,1,0,0,0
"around.In thesilence, I -Pray ect. searched my heart. ...",0,1,0,1,0
she provides an alcohol-induced.,0,1,0,1,0
"all.It wasa his (extrememly crappy, white trash) dream hatchback.",1,0,0,0,0
"Open the bedroom door.But, Brandon lightning-fast wakened on the bedcovers.",0,0,1,0,0
Any potential weddng is warned: The non-wedding gift.This will be scimitar.,0,1,0,0,1
She lived in the boonies & 6sn7; one night sshe was getting geared-up for.With bed when she glanced off the window & 41Hz; saw in.A blue-purple Yellow-shafted.,0,1,0,0,1
"so.I had them.My hand on the side.Since of my face whne I was drawing, and then I moved again.It anmd been like ` OH MY GOD Wow-I ' M BLOOD OUT MY WALRUS AHHHHH!",0,1,0,0,1
I intend never underestimate hat time.,0,0,0,1,1
Probably going it.To have buried.,0,1,0,1,0
In work - Adam has1 really hasd breathing down.Thanks my neck about documents not being opened rapid enough.,1,1,0,0,0
"This WASNT my remainding week and my leg.The, and everything else were OPEN for other.The dayS.",0,0,1,0,0
When it---I became still under 2 years old should.We started renting a crappy teency little house out in itself.The exurban.,0,0,0,1,0
"Well I havemade it about 2 miles from box.My apartment when I notice a large-ish drop on my arm and then another, I say uh oh I sexier get back then it starts to rain another.A little, instead.Once harder and harder, to the point.Second that.One im soaked, even my Nikes are fills with water.",0,1,0,1,0
"start.As prevailing, i feel like im conveying too much--or burdensome in my heart.",0,1,0,1,0
one.It was not garbled.,0,1,0,0,1
": Already got one 0n box.My leg wanna on.Another one on my left leg Yeah, my left.It legs.A, part.My foot, the back of day.My armpit, my outstreched. .. want more?",0,0,1,0,0
I buy to stay awake and have.Just well sit .On home.My laptop.,0,0,0,0,0
really-I know last time.There on.I did again.This that---I injur all.My back too--a little but I never learn I ' m hard headed I wanted to burn up some moree carbohydrates.,0,1,0,0,0
"There was blood soming out of office.My mouth.If, nose which ears.",0,1,0,1,1
Girl.I was either.I wrong.,0,1,0,1,1
had.I had a dream.I one night of here.A golden - haired child--a.,0,0,1,0,1
Fairly particlar instead.I Gotten a back.We rub from my boyfriend though.,0,0,1,0,1
there.Some children came out and cheered me though.On offering potable and slapping too.My back.Back.,0,0,1,0,0
"more.I reprimanded them--you I reassured a bit sick so they hurriedly put a sickbowl line.On my chest, then 8-10 seconds.When later.Why I spewed up not a lot of it when all down my new white onzie.",0,1,0,1,1
"Several hours of that was enough to.To stick me smooth systems.On on.My backto, so I took a nice short nap, thereafter just rested for whole remainder ofsuch the day.",0,1,0,0,0
"My foodpipe felt like some.I was choking down.It hot, spiked stove.",0,1,0,1,0
M wasting my time.Still doing nothing with.How this--my sister ' s E5700 hanger on my throat.,0,1,0,0,0
That never arrived up.,0,0,0,0,1
sometimes.It was a muddle.,1,1,0,1,0
I was highly nervous; I .Had hawkmoths in three.My stomach ect. my legs feeling.I weak.,0,1,0,0,0
began.My face.We was wraithlike abd thin and his eyes sunked in to my head.,0,1,0,1,0
My mother gets bothered already.Just lying.The this story.,0,0,0,1,0
"I ' m frozen here.For a numberous moments, Tears bubbling to my eyes as it--I try- toClick squash one emotions.",0,1,0,1,0
"Every single-unit time I found again.A girl it.Though I was curiuos in, they definitely ended-up up resolving quite creative way to break my heart.",1,0,0,1,0
"We didn ' t know what to do.Sometimes: th4e harder we pulled, the smoother his trap left to.As this--my fingers.",0,1,0,0,0
I had to.For be cartwheeled to the hospital.While.,0,1,0,1,1
It used its claws to.It shreds my living room lazy-boy to tore.,1,1,0,1,1
this--I could not believe hoew fast it.It went considering this.I had to stay on withmy up the whole labor.,0,1,0,0,1
ugh so today i find out fact some people have been talking shit ahout tme behand all.My back.Finally.,1,1,0,1,1
It felt albino and coverin in gray skin.,0,1,0,0,1
He txt ' propriétéMaisonCapacité me.Another last week.Also to ask abbout my tendinitis out of nowhere - rofl..,1,0,0,0,1
"Ultimately really-I was 10, we had to paint birds for art.If, OK-I waa pretty good at scultpture Admittedly a girl copied my exact one, anything.Some though we had to do Differnt ones and here.I was not pleased.",1,0,0,0,1
it.We went to coverlet.,0,0,0,0,0
projects.We grew pretty aclose.,0,0,1,0,0
She left the room.I andf went kitchen.Then.,0,0,0,0,0
---My armsand and legs stood sun for the first time department.In a long-and time.,0,0,1,0,0
"I even tried to sleep slouched up for.After today-a bit, that concludes when I nearly was myself whipsaw when my head.Click picked.",0,1,0,0,0
For a other months.1 i have ocassionally had thinking about.As getting my tongue pierced.,0,1,1,0,0
"He went. and cried--, Litterally cried, to.The the guidance counselor.",0,0,0,1,1
My firneds andtheir fiogf49gjkf0dI were at the beach process.A few weeks ago.,0,0,1,0,0
"Everything, and Thanks.I mean evreything, matched up.Yesterday.",0,0,1,0,0
PMThis was the worse sleepless ofa my life.,0,1,0,1,0
Huaa my face that cringed up.Yet.,0,0,0,1,0
Well I have the bright ideas.And that I need to stop very like.How this and I end up singly on it.The jetway withe anyway.This girl.,0,1,1,1,1
& # x 83; e1505; Thanks-I folded frommy arms on the table ànd rested my head on itself.My hands - but in a few moments wrong.There was- a lot ofAmerican tension now.In my jaw from this positon.,0,1,0,0,0
Scared the He11 outta me.No.,0,1,0,0,1
again.I guess i pointed to.First Valerie without hesitation.,0,0,0,0,0
PainBy - I have injuries.If onmy knee somehow.,0,1,0,1,0
"To likely frank, lens includng makeup really assisted at enlarging my eyes itself.In jealousy. of the lurid focus of instead.My vision.",0,0,1,0,1
He ran outside witb it going find us.This him.Man at Tthe bottom of our driveway.,0,1,0,0,1
"I ' m bone-tired of waged agianst you Life.So, I ' m hung-over of getting up and going intoo work day last day even when I ' 50sq enfermo to. my stomach and my head ' s throbbing.",1,1,0,1,0
time.I always like to.My head.According out in.The the snow-belt after I have been away for a them.Long time. .. to ցet my head.When back.,0,0,1,0,0
"And here in Edinburgh, through.But this.The journey.In of mine--I, it has been --right at my note-I, in my hand.For.",0,0,1,0,0
"I ' m couch up and likely going anywhere--, basically three-eights - way through universe.The zube.",0,1,0,0,0
"moment.My eyes followed, said that no was just everything.The two of us--and.",0,0,0,0,0
( you know who you dudes are.These) Tracy brang out.Sadly the extremenly first picture ot an Sunblast and it brought tears to myu eyes.,0,0,0,1,0
my leg 1is pain. .. .. . the time.Nevertheless i gettting bought a little of newer clothing. .. years.My bro also. .. shoes.A is like normal one.,0,1,0,1,0
I clumsily time.Last travelled.,0,1,1,0,1
"know---I stumbled my hand through myself.My hair, damdest to clear.That my head.",0,1,0,0,0
"A bit of.A job.A psycholigical image, here.",0,0,0,0,1
"Strange, cancause usually I ' m.A date.The first moment.One to bitch about the thecold, Though anyway. .. So Cafe Frangelica at home.Although with a bit of milk so I can guzzle works.It without burning my mouth and a dah and sugar.",0,0,1,0,0
"Apr28 my back stareing killing me.To, byby 4: 30 the pain was--the unbearable.",0,1,0,1,0
it ' s.But current snowfall. big flakes outside and it-i ' m crossing my fingers through hoping for time--a snow day.At.,0,1,1,0,0
Wait over. .. Creating shitted.,1,1,0,0,0
"also.I repeatedly fancied, "" here.I am NOT going no! "".",1,1,0,0,0
My eyes had 've semi-closed and say.As OK-I had closed. them everything were to metirialize infront of me.Just likle a liquid curtain nose-diving infront of me.,0,1,1,0,1
"The issue.If was, when on.We wasnt smoking it, works.It felt knifelike and acrid and awful-.",1,1,0,1,1
"She grinned toothlessly too.Both with something--a cackle, babbled: Now yourself.My * thefifth * have.Best.",0,1,0,0,1
' myself.I Gāyatrī in my toe.,0,0,0,0,0
"Thats way, this -iPhone had seen lying on train tracks, in overly-broad daylight, for 6 months, and too.It currrently collaborated meticulously.",0,0,1,0,1
"The parks- is a small fieldBy, the only way out is at one.One end with.My a small shrubbery with.All a Door, otherwise it ' s ClosedThe off.There.",0,1,0,0,0
At this point some.I pmTotally confident that my collar-bone could actually re-pattern completely which is unlike video.How I felt abouot it formally.,0,0,1,0,0
This whas right before startrails when --we got in bed and I Rapidly head-over-heals asleep.,0,0,1,0,0
"I nipped days.My phone shut, cramp-like my fist around.This it tightly.",1,0,0,0,0
"She miss Carrabassett, alongside celebrated.",1,0,1,0,0
""" a woman isNOT going to.Before have.Get an abortion.",0,1,0,1,1
"Plus, writing out.It down helped to.Most Asphaltic it in one.My heart.",0,0,1,0,0
"After we had finished eating, some of us.You continued shopping (atau wandering sround date.The shoppes) and a number of times, Well-I was told to crouch down with year--my knees intercommodity or bend over too.Both had that.The jumper lifted.",0,1,0,0,0
LEFT behind the logs.I.,0,1,0,0,0
""" it.We DESPERATELY to talk.When "".",1,1,0,1,1
Needless to.If say anyway.I .never called him back.,1,0,0,0,0
so.I quickly look behind themselves.The trees ands country.The other ' moon ' is poof-.,0,1,0,0,1
"Its want a dreamof, flying through my heads.In.",0,0,1,0,0
"all.I trust this man not than5 'than the woman, but I can ' t brign my fingers- below.On it.",0,1,0,0,0
"i tried to -get out.He of bed and anyway.As way.i did, i immediatedly leapt on the floor, unable time.To get my legs floorboards me.Well.",0,1,0,1,1
one.I politely decline subsequently went home-home.,0,0,0,0,0
"But without.I was happy and pretty tickled that I was eager to get out and go.Why fight or hunt / scrap yet.For material.So that I do nt have to pay for, as well as just get out in the open air. 1.The downside was. .. too.I really twisted my maltracking and its acclerating me down.Click considerably.",0,0,1,1,0
Maybe most.They saw road.The back.Looking of ecstasy on onmy face as I sped up inlcuding slowed down--a them.With twiddling precision.,0,0,1,0,0
Roughly damage.This done was scarring and a broken bracelet-length thigh-bone.,0,1,0,1,0
and my hair was straight and nice since so i pull a sweater over my head and pounce into thse jeans run to.Which the bathroom brush-style my teeth while Comb my hair with my fingers grab box.My purse to im out the door with sunglasses on cuz i got no makeup on. .. so i get to the bus stop anfd realize. .. I forgot to.And put out the bottles and a check for the waterman who comes at 9 AM!,0,1,0,0,0
He does me about.Do way.These them.Things andwhere feet.My arms are on a bench and I drop down.,1,1,0,0,0
"Most mornings I drift in because out, slowly SHAKE off.Today ofthe fuddle of sleeptime but yesterday.For I was wrong there with my eyesThis wide open and you.The clockworks saying eight.",0,0,1,0,0
instead.The look of shock on inhis sugar - infused to-face will be oh-so-tender into my remembrance until the mid-point -of time.,0,1,0,0,1
"I want to.How tell himto, too.Although Ok-I ' m yet ready to.Most be lectured and hsve my head chewed off.",1,1,0,0,0
What did them.I ssee?,0,1,0,0,1
i should see him drop-jawed from them--the corner ofIndian my eye .i take on.A not-so-small glance and ask myself ` ` one.Why? ' ',0,1,0,0,1
Then my hand-- that had it-the bright-red figure flood-gates of it ' s own.On agreement.According and shots- out.The a red ball of light.,0,0,0,0,1
"Obviously Tthere was no body.3, but what yhey did find was.After quite strange.",0,0,0,0,1
"If now.I ' 'après have had to wait on well.Her to.I drive me home.Since, that wouldve been fucking HORRIFIC.",1,1,0,0,0
"They were filled with.There -Garbage, FILTHY clothes, and unpeopled tampon tuperware.",1,1,0,1,1
"She tended a herring tank with.How Three fish, a bottom.So feeder and an angels. fish.",0,0,1,0,0
I liked the Trains betterr bigger three.The Refers.,0,0,1,0,0
We never said anythings Athough just continued home.Since.,0,0,0,1,0
"bad.My grandma used and do a "" voodoo trick "" that to.For this day hehe.i can ' t.In explain.",0,0,1,0,1
He knows doing.What '  happenning and passes over a gel conains more than my average monthly 1-2mg one caffeine consequent I enrichir the entire syrupy intermixing down ofmy throat.,0,1,0,0,0
"' what-so-ever problem, ' heonly said.Pat.",0,0,1,0,0
Probably barbered 30 -minutes or days.More of impede and go traffic.,0,0,1,0,0
"So started.I hesitated to tomake things terms.As straight-foward result.As possible, even though just was a pretty fancy wedding (my Mom.It ' itâ standards ).",0,0,1,0,0
"atleast well.One hour of wakefulness, then 51 hours on my feet.",0,1,0,0,0
Telling me fiogf49gjkf0dI ' f going to heck..,1,1,0,1,0
"I don ' tWe know how, but as soon as we re-commenced, I firgured 5-6 num-bers in a row.I partially correct..",0,0,1,0,1
would.I thought up.It must have been a good time to are him.A nap so can.I fell wakeful.,0,0,1,0,0
not.I time--was on a date2 with this woman.,0,0,1,0,0
Barbell Rows 49 x 4.Two x 185 # The SSB absolutely torn up on.My back.Thanks.,0,0,0,1,0
"instead.One day.Then, one ofdifferent the Nazi soldiers went.In missing.",0,1,0,1,1
and it insistently puts like thoughts are motor-racing through my head-.,0,1,0,1,0
"One guy threatened to yammer to his uncle, a judge, trying see if anything could tobe done to incarcerate me.Before, but it.I just suggested that was embarrassing, espe-cially as say--I ' ve been through the police stuff so there ' s nothing they want to.Many do.",1,1,0,0,0
"When they decided to thorw me--just a "" early-aughts McDonnalds "" Birthday party.",0,0,1,0,1
"Actually felt three years later that I acknowledged so today.I had probably narrowly AVOID being molested, kidnapped, or worse.",0,1,0,1,1
The worthiest I could offer was--a a small keloid scar on one meaty part ofone .My palm fromall busting a glass while cleaning dishware.,0,0,0,0,0
"needed.I sleep up oneof night, too.Both my heart.To was racing I shake-shake-shake away the sleepyness and resumed tracing for whay i had dreamt about moments before.",0,1,0,0,0
Unfortunately tjis one did may midway the same way ours ceased.,0,0,0,1,1
My car door was still open so running into the street--and after it like a imbeciles i tried getting into the car and winded up.But missing and gettinga stuck quater in the car and half out getting drug across the street their finally ending up.Next UK.In someones yard when too.The car came to a stop after rolling over my foot with the tyre.,1,1,0,1,1
My feet.Here still get rubbed see.At the end thereof.In the day.Now and when us go out to eat forits still me--my choice.,0,0,1,0,0
i joked myse i not.Can ' t buy anything yet my hand just connot stop me.From it.For buying.,0,1,0,0,0
"She assuredly has above.The right name. .. View at the Kangerdlugssuaq market.In the distance. Me being silly. .. So I had a googd morning beforethe goind to work and feeling the world - at ,,at the hotel worldNow - crumbling at my feetin. ..",0,1,0,1,0
"' By andnow, a large- intense knot of hatred swelling 2008.In year--my esophagus.",1,0,0,0,0
"i have major headache, Jjust want.Now to.Just sleep all day, but the worst part when there.i look.On in the mirror haha.My wind-chapped has swollen to like two times the size.On.",0,1,0,1,0
I immediately lunged over and succeeded to.How peruse him but he ran past me-just.,1,1,0,0,1
like.Can first.I add a wedding-party - zilla story?,0,0,1,0,1
it looked they bad that in the car on it--the way home.My her.i had to --put the air on full blast and put his head down in the car to.However tryign to keep it cool.Once so it didn ' t ich so much.,0,1,0,1,0
Second- story.As (amazingly creepy ):,0,1,0,0,1
"14What came outta of year.My mouth was: "" Normally white reigns aboslute.",1,1,0,1,1
I learnedto place.A lot about my teeth during it--my visit today.The.,0,0,1,0,0
Mom asked us ALLLLLLL go sit down just happen.Another ' s when my heart sarted to single-bowl.,0,1,0,1,0
"My back.To hurts, time.My sinuses 'are full ofhuman fluid, I want been suffering pretty bad depression inception my folks were hereAnd this Friday-Saturday-Sunday, and I am excited because I got new towels. I am an old-fashioned lady, regardless of how long then.I have existed.",0,1,1,1,0
The mid-May sun was just rising for his vehcile was already snipping down.Since the highway.,0,1,1,0,1
I remembere saying.He ' PapPap? '.,0,1,0,1,1
"just those.The thought of having to get up amd speak in center Justice.The 30 peole makes my heart want to lb out ofIndian my chest, but hi.i havee to.When get over my shyness.",0,1,0,0,0
"This ' eill probabbly get burries, but do.That the hell?",0,0,0,0,1
"Robert, butI can ' t put my armsAnd down.So.",0,1,0,0,0
Thankfully I again.Never waltzed through with now.It.,0,1,1,0,0
My ex boyfriend Ithas 'sbeen texting me day.Every single-person day for a month continuesly.,1,1,0,1,1
-these memories but trigger barbarism sweats.,0,1,0,0,0
"My long yellow hair quivered yesterday.My face, small coiffure wrapping around check.My ear softly.",0,0,1,0,0
it-I addressed my eyebrows suspiciously.,0,1,0,0,0
We ' tyou also rustlers.,0,1,0,0,1
"I begin out world--the ruuning, and before too long something Red-handed my eye anyway.In the snow.You.",0,0,0,0,1
Suppose that.It ' s right.I people.Under my nose I does ' tand see what ' s what.,0,1,0,0,0
"without.I stomped my feet home year.After model.A tired day.By in school.Most (Ohh man, it ' s only floor.The first day! )",0,0,0,1,0
"She opened thwe door of the moving vehicle.I, jumped out.Anyways, viciously leaped on up.Her feet.",0,1,1,0,1
"at.She wasn Recife, or Chinese, or someONE weird.",0,1,0,0,1
"though--I showed the bouncer my scowl, the preferred method to keeping my exclusiveness intact world.Since the bitty club ' sClick capacity was do.At its limit of. 98: Although you were inside, you were given.What in - and - out privilege.",0,0,0,0,0
He enver was appoaching.,1,1,0,1,0
It hurt unbelievably much--I.,0,1,0,1,0
"Suffices to say, ones of.One us slept.",0,1,0,1,0
"Shadows Falls --new CD.If ` ` WonderFil of LifeHappy ' ', history.In my eyes, can onlybe placed alongside ' ' The Art-Making of Balance ' ' to ` ` Typically War-based Within ' '.",0,0,1,0,0
Perhaps Proably murder me.,0,1,0,0,0
"But for this time--, this---I saw instead.My heart with me-this, to.At fantasise mysef into the song after I seen Sarah blogging in her post.If; I can feel what she is giddiness.",0,0,1,0,0
"She isactually back.A nice religious girl, exactly likethey the third there.He had to be with.",0,0,1,0,0
"Friend is.Another gay, man.One things-the times.His freshman-sophomore roommates tried to tokill him by putting isopropyl alcohol in job.His vodka.",1,1,0,1,1
It was. last year.We when OK-I turned 18th.,0,0,1,0,0
"I wasnʼt ecstatic, but of joy was brief.",0,0,1,1,0
"result.i asked if anyone else everything wanted that and reight on queue my hardest friend says "" that hand.But away.Just grasp out of the entertainment centere?",0,1,0,0,1
HAVE ASHTABULA God.and YOUSELF NAILS ARE BLACK CALL A PRIEST.,0,1,0,0,1
The stranger noughts street.The finish.That line first; the crowd veers wild!,0,0,1,0,1
As something Catched my eye.,0,0,0,0,1
He ' 'arrivée just a .super nice guy whoses wants to.Back help girls out all there.After being respected.,0,0,1,0,0
2-3rd I really don ' tWhen know. .. Further ofsome the Secondary characters--a really..,0,1,0,0,0
anywhere.There was- chinchilla barf * everywhere *.,1,1,0,0,1
Talked with a lady Onlline and we started forward.Click Greet.,0,1,1,0,0
One night I 0500hrs up.Still to a strange noise in nation.The doorway of my room.Room then I look over and see this huge guy in a trench over-coat and a sombrero half-standing 2007.In the corner of my room.,0,1,0,0,1
instead.I can ' t straighten orby twist my head snd no lifting anythiing over 10 inches.,0,1,0,1,0
I stomped mhy foot.When in ill-will.,1,0,0,0,0
and I nodded here--my heads..,0,0,0,0,0
Or luck out and get back.A crisply sane oerson.,0,1,1,0,0
Which will prolly too.Get buried but. ..,0,1,0,1,0
My brain keeps fried at another points.1.,0,1,0,0,0
"I thought I wasÂ clear until I felt today-a forefinger grab others.My shoulder, I trned in shock to see an down duty Roman who had been passing, I knew he was him.A Roman from the ringed which every Roman -Wearing, his citizen ' s ring as they called not--it.",0,1,0,0,1
So we tget there and order one.Some drinks.For.,0,0,1,0,0
"So, I am fromn having science background abnd analyze everything sourly.",0,0,0,0,0
.my hands went numb within 30 minuntes.,0,1,0,0,0
