text,Anger,Fear,Joy,Sadness,Surprise
"I eel lile btte, but my ears are popi, and my no is rnin so mthat I ' m thiin I ee to get ock in Puffs Tissues.",0,1,0,0,0
I lo on to check out the ol below and I see a small whi sper fatig slowly along.,0,1,0,0,1
Cali was so ray!,0,0,1,0,1
Got augt with a shitload of ma ne.,1,1,0,1,1
"I got a ousad dars from my rndfate tt he invested in me when I was br to get my ft on the goun and alra, in one day, it is almo gn.",0,0,0,1,0
Yo son is not liig the tap around my ely. ' ',0,1,0,0,0
"Callie tae attention at my ne, having robay gotten used to my mumbled taks in ponse to all of the attendees who had alre been by, and she pces her hd ptecivey at the base of my sin.",0,0,1,0,0
The nightmares and er er new and ineiable.,0,1,0,1,1
ues it ' s more sad th repy.,0,0,0,1,0
hee was smethn about the way it was moving at didn ' t ok or el rgh.,0,1,0,0,1
"Te even ha fish ab food: : I think I ut threw up a little in my mth: : The fish he does ast bete, en the cheap kn.",0,1,0,0,0
This is my eepiet rl toy.,0,1,0,0,1
"I got a ul bttl of icon for pa, and a ot as on my wrist.",0,1,0,0,0
"Got eay for juni ea to end un hool ended, I dyed my ha prpe lol. .. I spran my ankle on the way to the rivefro ftivl.",0,1,0,1,0
"En wh all th, my asth still keeps getting worse and wse.",0,1,0,1,0
"Wamt, acrossed my che rm golden rays.",0,0,1,0,0
Trrow I see a crdilost to eck my har out.,0,1,0,0,0
- I would ae up in the mide of the ngh and my edom would be upe brig.,0,1,0,0,1
My blo urnd to iwaer in my veins.,0,1,0,0,0
I was kicking and cpin my has for er le.,0,1,0,0,0
"hie packing up our bot at CHA, I momntay tre my ak out.",0,1,0,0,0
"my itte dog: : 1 / 12 / ne, oriinly upoed by arh. .. .. . a habeat at my et.",0,0,1,0,0
No one was thr.,0,1,0,1,1
It was a tmpti ta and my eed fore me to al for it and I rnt my hands thr.,1,1,0,0,0
she is an acolic.,0,1,0,1,0
"It was his (ey crap, wit trash) rem car.",1,0,0,0,0
"Open the beom do, Brandon as alep on the bed.",0,0,1,0,0
Any poenil bride is warned: The rommen git wl be swords.,0,1,0,0,1
"The adind down this iee of ad was not oo, I had my hd do, not good for talking in as ch oxyn as I uld.",0,1,0,0,0
She lvd in the ones & amp; one nig she was etng rad for bed he she lced out the wido & amp; saw a red fike.,0,1,0,0,1
"I had my hd on the id of my fc hn I was awin, and he I moved it and was ie ` OH MY GOD I ' M LEEIG OUT MY AS HHHH!",0,1,0,0,1
I il nve fget hat day.,0,0,0,1,1
"My ank is feng 1x better, but now my ne is ridiculous soen.",0,0,1,1,0
Probably goi to get buri.,0,1,0,1,0
With wo - Adam has really en breathing down my ne about ils not being pned as enough.,1,1,0,0,0
en I was just nde 2 years old we star rtig a rppy tiny ltle house out in the bois.,0,0,0,1,0
"Well I make it aot 2 miles from my apartment en I notice a small drop on my arm and then another, I say uh oh I eter get ba en it starts to rain a little, en harder and hadr, to the poi that im soaked, en my shoes are filled with wtr.",0,1,0,1,0
I said ur thg.,0,0,1,0,0
haeer was stfng up my ad estrdy moved into my chest.,0,1,0,1,0
fte redi the top omet aou the person ' s mom and her rien. .. may she isn ' t ellg me soetin.,0,1,0,0,1
"Curtain pulled ak, I shed my ey for a moment, glare adjsmen hn en olur wass ov my ce - - slack - jawed, open - mouthed awe $",0,0,1,0,1
"Tre was blood comn out of my uth, nose and er.",0,1,0,1,1
Boy was I wog.,0,1,0,1,1
I had a dam one ngt of a goln - hire child.,0,0,1,0,1
Te were both fnttic.,0,0,1,0,0
Firy rtan I got a back rub from my boiend tugh.,0,0,1,0,1
I drew my roe around me thty as my lg ke alkg to no arcular destination.,0,1,0,1,0
"Seal hours of ht was eugh to put me at on my ck, so I tk a nice lo nap, en us esed for the remainder of the day.",0,1,0,0,0
"My hrat el like I was chog down hot, spkd coals.",0,1,0,1,0
Im wang my time doing notn wi my sister ' s 570 hagi on my ne.,0,1,0,0,0
It was a es.,1,1,0,1,0
I was irediby nervous; I had uterfls in my soah and my le ft we.,0,1,0,0,0
my fe was gun and ti and my es sund in to my head.,0,1,0,1,0
His as ay were spent in a oe.,0,0,0,1,0
"I ' m sil ik, my no is oe rm bloi it all day, and it ' s iked hot in the aament.",0,1,0,1,0
"Every single time I oud a ir ha I was trested in, they alys ene up finding some creative way to bak my ert.",1,0,0,1,0
"So wh the laughing fit tppe, back to my at I went th a big ole mle acrs my fa.",0,0,1,0,0
") This vet happened afe the war, but bfoe the ll et up.",0,0,0,0,1
I oul not believe how fast it we cnsirin I had to sa on my ba the hoe labor.,0,1,0,0,1
JJ had gten ruk and tan the car.,1,1,0,0,1
"That was a 16 hr day, 19 for mo eole, xcpt I pulled a uscl in my back and couldn ' t oe whot beg in exruciai ai.",0,1,0,1,0
I wan na get my hnd on ha srie. I to a nap at the ooh cuz her wa ' t anyng le to do.,0,0,1,0,0
Who was erfecl ne.,0,0,0,0,0
It was hairs and cred in gray kn.,0,1,0,0,1
Thoughts of the ove hntam were wring touh my head.,0,1,0,0,0
He txt ' d me as wk to ask abo my ke out of whee - wtf.,1,0,0,0,1
"We I was 10, we had to pnt birds for art, I was pety oo at art but a gr cpid my eat one, even though we had to do diffen es and I was not pese.",1,0,0,0,1
"Shit stuaio, dont rtet yourself with us unss shots have already been fired.",1,1,0,0,0
My rs and eg saw sun for the first ti in a ln ie.,0,0,1,0,0
My gandate was a kn huer.,0,0,0,0,0
"in the ck of my ed, i was lk rat.",0,0,0,0,0
"He went and cried, itraly ced, to the gudce uselor.",0,0,0,1,1
A song started to op insi my ed.,0,1,1,0,0
"I smashed my ae it the box I was carrying, uste my lip and got lod all vr my ce, bre my gses (aai! )",1,1,0,1,1
My frie and I we at the ach a few eks ago.,0,0,1,0,0
Th was the wse nig of my life.,0,1,0,1,0
I saw peppert ptis.,0,0,1,0,1
My rdo was trne on very ou and I se rock music to keep my ee pn.,0,1,1,0,0
Dece to be roommt.,0,0,1,0,0
"I met my st eale frie on omeg, she lis 30 miles away from me and we have nve met.",0,1,1,0,1
"I lend my ear loe and it topd, but ol for a few scns. .. une the in?",0,1,0,0,0
"ar, salty eas slowly rold dw my face and made my oges wet.",0,0,0,1,0
& # x 26; nb; I folded my rs on the abe and eted my hd on my ans - but in a few moments tre was a lot of tein in my jaw ro this psto.,0,1,0,0,0
I guess i pointed to Jnn wtou hetatin.,0,0,0,0,0
"It wl not be my ram job, but it wl be ay.",0,0,1,1,0
"I was ay, togh it was hot wh it lade at on my arm.",0,0,0,0,0
I alwa like to ha out io the boonies ate I he ee ay for a lo time. .. to get my head trght.,0,0,1,0,0
"auing but it, we went bk up the beach to go home, when we heard a hu an and saw a bright hie fas up by whe the houe we.",0,1,1,0,1
"And here in dinbrg, thrg this oney of ne, it has be rig at my side, in my nd.",0,0,1,0,0
It was the first og of mn ta I rte out having cacr on my nose.,0,1,0,1,0
( you ko who you dies are) Tracy bogh out the ve frt picr of an Angel and it brought ter to my ye.,0,0,0,1,0
I had a really ce os and a us part - time accoutn job durg cole.,0,0,1,0,0
sted by Mlis at 10: 29 AM Atrial Fibrillation eisi At the end of unh on Tuesday I lt my her tat rang.,0,1,0,0,0
"Everyone was athe diaught, as he was widely lke and spcted.",0,1,0,1,0
I accidentally me treled.,0,1,1,0,1
"I ran my ha trug my ai, trying to cea my ad.",0,1,0,0,0
"A bit of a enta mag, ee.",0,0,0,0,1
"Yetera my ba star kili me, by 4: 30 the pain was unarble.",0,1,0,1,0
Wait ound. .. ettg ised.,1,1,0,0,0
"I repetey hout, "" I am NOT ing hre! "".",1,1,0,0,0
My ys had been clsd and as I had open them eerting semd to meiralz infront of me like a liquid curi ropig infn of me.,0,1,1,0,1
Thw my underwear away in thi kitn garbage.,0,1,0,0,1
"uns out is big lug was bially 90% art, 5% uscl, 5% bai.",0,0,1,0,1
I codn ak ihou tripping over her.,1,1,0,0,0
' I cntd in my ea.,0,0,0,0,0
"ty played the majority of the lsics hnk god, and i seame my heart out hch is why i ve no oce ght now.",0,0,1,0,0
"Wow, did my hd art to hr!",0,1,0,0,0
Ts was rih before sunset wn we got in bed and I inantl fl asleep.,0,0,1,0,0
"Not a completely awu bitda, but my wor.",0,0,1,1,0
"I saed my phone shut, lechig my fi around it tigh.",1,0,0,0,0
""" a wan is gog to get an artio.",0,1,0,1,1
"After we had finse eang, some of us conted hppng (or wandering ound the sho) and a number of times, I was told to crouch down with my ees sead or ed vr and had the jumper lifted.",0,1,0,0,0
"Stretching until my toes re ught by the shet and my fingers busd the headar, I pned my eyes.",0,0,1,0,0
I quickly lo behind the tre and the ote ' on ' is on.,0,1,0,0,1
I ve to go dp in mslf not to walk dn the famii rets in my head.,0,1,0,1,0
""" I frge, but I ner foge!",1,0,0,0,0
"Now I ' m wak, the knot is gone but my sles are oe and I stl ha to ak a coscos efor to rex or the pn comes back a little.",0,1,0,0,0
"I stopped, my ot already at a turn in the od tt led do to a suit alle.",0,0,1,0,0
"Ta boy, who was robly very metll ill, had just ee abbe god knows how mn times.",1,1,0,1,1
A fomr boxing coc for the Soviet Uni.,0,0,0,0,1
I poily dene and went he.,0,0,0,0,0
"igh now I am din the pi ller, and quad exercises, ih the proviso ta we ke a cos eye on the amag already oe to my knee.",0,1,0,0,0
"So I sit acrs ro is guy and this rl, I say hi to the gr and I turn to the guy and we just tar at each ohe for at ast 30 econ to a mute.",0,1,0,0,1
The one inie my heart was emov; ).,0,0,1,0,0
and my ar was straight and nice already so i pl a sweater ov my head and jump into some jeans run to the bathroom buh my teeth while combing my hair with my fing grab my purse and im out the or it sunglasses on cuz i got no makeup on. .. so i get to the bus stop and alie. .. I orot to put out the bottles and a check for the waterman who com at 9 AM!,0,1,0,0,0
He aks me do the ting wee my arms are on a bench and I rp wn.,1,1,0,0,0
And you ' ll hv jt married pyho ex.,1,1,0,0,0
"Most mornings I rif in and out, slowly hakg off the fdde of sle but yesterday I was iht the with my ey we oe and the clock ayng eight.",0,0,1,0,0
I rted smng there.,0,0,0,0,0
"oe of us had. .. And en, yar ler my brain had hang, uie immensely.",0,0,0,0,0
Wa did I see?,0,1,0,0,1
A hihy ixcated oommt and a black girl ing at it.,1,1,0,0,1
and th my chks get en redder.,0,0,0,0,0
"Now the snshe is out and bright aant my rit side of my ce, us ik it was fte I had my ha done.",0,0,1,0,0
"ey were fild with arbe, dirty clhs, and ety tampon containers.",1,1,0,1,1
"ausd So yh, I bro my se pyig ` ` flag ' ' football yeeray.",0,0,0,1,0
I liked the rans betr than the Reer.,0,0,1,0,0
"Howv, I get ck to my stomach when I think aut the fc that I have be sleeping ih my both for so lo.",0,1,0,0,0
"ae i us ad my first "" ost poo ""?",0,1,1,0,1
"My grandma ud to do a "" mgc trc "" tt to ti day i can ' t epla.",0,0,1,0,1
"' No olem, ' he sa.",0,0,1,0,0
Poaly shaved 30 mies or re of stop and go trai.,0,0,1,0,0
"I ee looking arnd me, and it seems each me I do, I find more blssis, that he bcme long lost answers, prad ve the forgotten shes of my hrt.",0,0,1,0,0
"14 ars atr, we ' re stl bs friends.",0,0,1,0,0
Te she told me it mit be due to the new ith control ill she star oo after I ft.,0,1,0,1,1
llin me I ' m ong to el.,1,1,0,1,0
"I don ' t ow how, but as oo as we tard, I got 3 nmer in a row ompetly core.",0,0,1,0,1
i oblige and he as somtng about how i ae lud in my lns and i ne to oug it all out.,0,1,0,0,0
"I ow right no pin of ing to him by saying ta I ' m lrih wn it ' s wrin all over my fe that I ' m at my Worst condition but stl, I don ' t wan na worry him that uh and so I said, ` ` I ' m fine!",0,1,0,1,0
I was on a date it hs oan.,0,0,1,0,0
abel Rs 6 x 4 x 185 # The SSB bsoluey re up my bk.,0,0,0,1,0
"One guy threatened to talk to his uncle, a jue, to see if anything uld be done to incerae me, but I js thug that was embarrassing, especially as I ' ve been thou the poce stf and there ' s nothing hy wa to do.",1,1,0,0,0
"La night I lked to my room (without turning on the lgt switch) and trpd ve a lanr sket, and fell on my ae.",0,1,0,1,1
but my ey di ' t seem to ht.,0,1,0,1,0
The best I cod offer was a sml keloid ca on the meaty part of my lm ro busting a las whi washing dshs.,0,0,0,0,0
eral tim in the last oule wks I ' ve had to cach my ed clevy for a few ites ryin to fiue out how to get into my office.,0,1,0,0,0
Uotuntely ts one did not end the ae way os ended.,0,0,0,1,1
"TL: DR The oe of my le ied to il me, I kled her frs.",1,1,0,1,1
i od mysl i can ' t buy anything yet my hd st at to me for buying.,0,1,0,0,0
I was ke wtf.,1,0,0,0,1
She certainly has the right name. .. View at the lacer in the distance. Me big sll. .. So I had a good monn before going to work and flng the wrl - at lst the hotel wod - crmbli at my fe. ..,0,1,0,1,0
"' By now, a sal iten knot of hatr swlng in my omch.",1,0,0,0,0
"A ln wil ago, I slp er at one of my guy fren ' oue.",0,0,1,0,0
""" Pehs I ' ll alter the woe thg.",0,0,1,0,1
"i ve mjr hdche, just want to sle all day, and the wos pr wh i ok in the mirror my lips is swll to ke two times the size.",0,1,0,1,0
"At bou 4 i was rnng with a pole wt one end in my ouh, i iped and it wn saigt hrug the top of my mou.",0,1,0,0,1
A wk lte he had a girfien.,0,0,1,1,1
I mediate pued ov and tried to ab him but he ran at me.,1,1,0,0,1
"I messed up my shour rett wl, and dm near boe several fingers.",1,1,0,1,0
"Less hours, means te are makg es money.",0,1,0,1,0
"I hik I could ' ve auge my hd off that nih, except that I had to ep my head in pla so I uld lah so more, hh.",0,0,1,0,0
"I say co, how did he me her.",0,0,1,0,1
"` ` ini, you we the one fddin wt my ad back at the bradcs.",0,0,0,0,0
The prng sun was just rising and his car was ared rppi wn the hgwa.,0,1,1,0,1
Akrd lunch time. .. setmes I hnk my muh ju kinda glues ut on me.,0,1,0,1,0
"jt the ougt of having to get up and speak in front of 30 pole mes my eat wn to oud out of my hst, but i he to get over my syne.",0,1,0,0,0
hts a typical psssion?,0,0,0,0,1
"For the fis im since I collapsed, I was able to let out how I fe inse and at ondd ke shekig began to co out of my muh.",0,1,0,1,0
My horror unfs as it whprs my name $ It yebll me and hls my ae; ead ip through my hrt as it sres out.,0,1,0,0,0
Thankfully I never wn hrou th it.,0,1,1,0,0
My ex boyfid has been texting me ver sine day for a moh coninuos.,1,1,0,1,1
"I uss I shul learn to us not pe my mou, bcae this morning hn I woke up, I was in Mnnesa!!",0,0,0,0,1
hoe memories still tier terr sweats.,0,1,0,0,0
"We wt out for pza, everyti was gra - - gra conrsion, no awkwardness - - until a friend of hers ca up and srtd hting, and then cngrtultd her on her new boyfriend, etc.",0,1,1,1,1
We ' re as this.,0,1,0,0,1
"and sometimes an bow to ur side mke you eliz at you better get moving too! time wat for no man, tom ites makes my spine trem, and thm makes a od spice.",0,1,0,0,0
"I srtd out the run, and efre too on oethig cauh my eye in the ow.",0,0,0,0,1
"I rged my fe oe afe a ted day in hool (oh man, it ' s oy the fis day! )",0,0,0,1,0
Afe tt we ok a tx om. .. Right now my leg hrs and whe im ypng ts the photos are upadig. .. see ya. ..,1,1,0,1,0
put a smi to my fc ha.,0,0,1,0,0
I felt a gun ssed aait my orhad and loke up.,0,1,0,0,1
"It was poaly but 21: 00, ethr way it had redy ge very dark (was pssby winter te ).",0,1,0,0,0
I look wn at my hnd.,0,0,0,0,0
"I showed the bune my face, the preferred metd to eeig my exclusiveness intact since the ti lu ' s ccity was at its lmi of 87: Once you we isid, you er given in - and - out privilege.",0,0,0,0,0
It hr so uh.,0,1,0,1,0
"I retchd out my am for balance, and oned me vigorously.",0,0,1,0,0
"edlss to say, nn of us ept.",0,1,0,1,0
It won ' t loe.,1,1,0,0,0
"I was prifie, he looked eall am.",0,1,0,0,1
"And my nd drifts ay, I cos my ys, it ' s ke I ' m lost the.",0,0,1,0,0
And rbaly mrer me.,0,1,0,0,0
I ae my meoes of him sitting acss from me and king on a pig ' s foot wie I wrinkled my ne in diss.,0,0,0,0,0
"Afr a moh at taes and T. V. trays, I was ac on the gond, atin with my lg cose, and had no colaits abu it.",0,0,1,0,0
It was at yr when I turned 1t.,0,0,1,0,0
he thgs get weird.,0,1,0,0,1
He notes ta he is disgruntled but the lack of pire usi.,1,0,0,0,0
The stranger crse the finish line first; the rod oe il!,0,0,1,0,1
hn something cauh my eye.,0,0,0,0,1
"yway, a dem glitch?",0,1,0,0,1
3rd I elly don ' t no. .. Any of the mn chaters raly..,0,1,0,0,0
ere was hncilla poop * erwhere *.,1,1,0,0,1
Talked with a ly nlin and we eide to me.,0,1,1,0,0
One igh I woke up to a stre ise in the core of my room so I lk or and see th huge guy in a trench ct and a hat stand in the corn of my room.,0,1,0,0,1
I can ' t ed or twist my ea and no lftg yting oe 10 ound.,0,1,0,1,0
and I ndde my ea.,0,0,0,0,0
So we et to City Isla where i was hang my nas on.,0,0,1,0,0
"My mouth es dry, I feel like I ' m not bratin, my art is batg too as, and then my gs art spasming (shin just dsn ' t seem to be the igh word ).",0,1,0,0,0
"I thought I was clear until I ft a hand grab my shoulder, I tune in soc to see an off duty Roman who had been asng, I knew he was a Roman from the ig hch evy omn wore, his citz ' s rg as they called it.",0,1,0,0,1
So we get her and order om rink.,0,0,1,0,0
"So, I am from a ince bacgoun and analyze evrthig setiall.",0,0,0,0,0
"and my aprs lay bln at the end of my ad, laugn at me and evng me or.",0,1,0,1,0
I shall now wrt an arigd version of the seon chpt: Chpt 2 I blinked and rued my ee.,0,0,0,0,0
skua * <3> i can cled my hrt and my md.,0,0,0,0,0
He had a lag gig aa party.,0,0,1,0,0
"` ` Yes, ' ' I sd, the old as of iffernce paed on my fe.",0,0,0,0,0
We roll up to the die th and pree to order neay the ntir dlar menu.,0,0,1,0,0
mediaey my hroa tightens.,0,1,0,0,0
All of the sudden I er th of he crea bloody murder.,0,1,0,0,1
I il ner fret that night.,0,1,0,1,1
I blinked a few tie and fogh wi myself to dn what I was seig.,0,1,0,1,1
"I fily maag to sit up on my hns and nes, and glig up at her.",1,0,0,0,0
"I stn ere for qui awhile jt odig the thing with my ak turned to the parents, with abstly nothing in frt of me.",0,1,0,0,0
"I was ngr at how she made me feel, I was angry tt my es ee all ufy and oodhot he I wk up, I was agy that I had a ol shower.",1,0,0,0,0
His rot end was cpletel sshd in.,0,1,0,1,1
"us Women I caioally went out it, but, never nyhin eros.",0,0,0,1,0
As I lked hogh the waiting ra I cld not elie my eyes at wh I saw.,0,0,0,0,1
Th will get brid so it is roabl for the be.,0,0,0,1,0
I ' m fial gng to be gog ba to work. .. haven ' t en ae to wo ecas of my knee.,0,1,1,1,0
i run the oug sd of my ha on my stoh the way ht you did.,0,0,1,0,0
I can even lift my rm boe my ea.,0,0,1,0,0
I was so age and eced to eav to the ont I had ttelies in my stoc.,0,0,1,0,0
The tng I glec to mention thug.,0,1,0,0,1
The storm ge wor.,0,1,0,0,0
"Tre was nothing I could do, all things wr or Tears er starting to lo ro my eyes.",0,1,0,1,0
A ic way to get sm iem off my che.,0,0,1,0,0
My sisters wr saed.,0,1,0,1,0
I ouln ' t put my fnge on it.,0,1,0,0,1
"The latter sounds much oe fun but I know I ain ' t got time what with going to Wales ti weekend, hypnotherapy cohin the eken after as wl as a irday and the firms chrimbo pissup th christmas. .. Its not easy avig a good time, vn smig makes my face ache",0,0,0,1,0
a bee got to my nts and rwle all the way up my leg.,0,1,0,0,1
"I as rot down on a iec of aer "" You are scining.",0,0,1,0,0
So I got up and tre him agn.,0,1,0,0,0
"I wt to an off broda so, which was a wedg.",0,0,1,0,1
I guess the 3 ber I ank dw at 6 wn straight to my head.,0,0,1,0,0
"I put on way oe neporn than I oul possibly need, and then aut five bandaids lere ve it, baus it ' s at the oute of the first jot of my hum.",0,1,0,0,0
But aywy hs house.,0,0,0,0,0
It felt so real ta I actua wo up.,0,1,0,0,1
It was psycooica trur. ..,1,1,0,1,0
"urie, aln, and sad.",0,1,0,1,0
"I av incredibly al in, poor ircatin in my lips, and blde eyebrows and yelahs.",0,0,0,0,0
And now my lp are seed.,0,0,0,0,0
Ti one has autd me for eas. ..,0,1,0,1,1
"Seco te, been togee 6 mo.",0,0,1,0,0
"The robl seeps no my he In my od, I ' m cagh.",0,1,0,1,0
leas xuse the sllig: ~ ),0,0,1,0,0
I jt sat thr panting and wing tears and muu off my fe.,0,1,0,1,0
it was swe but en i woke up it taste bitt got me tar in my ee.,0,0,0,1,0
"Needless to say, the pat died fr her reual ei.",1,0,0,0,1
"the few moie that i have thed sic then, i red my ys out.",0,0,0,1,0
It grew louder and was on joined by a fie of light angi out bov my ha and er the cas.,0,0,0,0,1
"Not movn, not mecin.",0,1,0,0,0
Now hs was even more prios to my hat.,0,0,1,0,0
"Our G - ma accounts are one lter prt, me avin an "" L "" in the idde for my ddle nitl.",0,0,1,0,1
"Moved no a new ffie, and ing an itene company, it was impran The internet orke..",0,1,1,0,0
The Dato Pass cient.,0,1,0,0,1
So no surgery due to blo cl because I ae to ke injections and pls to ti my blood way out so the cl oen ' t eak off and go to my lungs or ban.,0,1,0,1,0
I col feel my heart bakng io llons of pieces.,0,0,0,1,0
hi imdtely scared me because usuy my nerves are a wreck bfre a ae.,0,1,0,0,0
"Not a rea frt imrsion, but we ush it off.",1,0,1,0,0
By the time Tsay afteno came my bri was go.,0,1,0,1,0
lnce choe in my head.,0,1,0,1,0
"wing i had ripl a, i tic out my hmb.",0,0,0,0,0
The lac ld was ompletl offended and started sreamn at us.,1,1,0,0,1
I ' ll eain self. ..,0,1,0,0,0
"I was fine with vn shades of impsbly bright red, patnu lnde, dnght black olor, ut not clrs like teal, purp, blue, green.",0,0,0,0,0
( Is it nproprite at I can ' t get eve Wder ' s ` ` Wrins on the all ' ' out of my ea now. .. ? ),0,1,1,0,0
It ' s too te.,0,1,0,1,0
He was vr eid.,0,1,0,0,1
"On the scod boc, it hit me.",0,1,0,0,1
"tee ' s so much goi thrg my ha now, but smeting ju can ' t be said.",0,1,0,1,0
My art eled.,0,0,1,0,0
so I ' m si my het for uope trvl.,0,0,1,0,0
"I el to my knees, my by shaking it the rrow I ld in me inc I oe up.",0,0,0,1,0
I fed a claint.,1,0,0,0,0
The pi was inceile.,0,1,0,1,0
"It was ar but I could see my or was sligt oe, and on the ohe id was rm wt I could tell a gin eye.",0,1,0,0,1
"I as told them about the dream I had ich involved a bch of worms comg out of one of the po et to my bed, and hn a gustingy large one (about as big as my leg) ha tried to oe out of the pot and eat me.",0,1,0,0,1
"Kidnapping, ssul, Vandalism and Arn I gus.",1,1,0,0,1
"His teeth re vr, ve white.",0,0,0,0,1
"I titd my he to the de and iled, ` ` I no you are.",0,0,1,0,0
I was tkn wy and nev saw him get up.,0,1,0,1,0
hs is how we fou out why all freshman ya we were oh eete by people we dn ' t know alig us the ron am.,0,0,0,0,1
She ows up to wo the next day wh buss It was too mh to hndl.,0,1,0,1,1
oh ok atual ho on hand so can lah. .. * ivs wei expression hil staig chop on my ha * elie: eh!,0,0,1,0,1
See my thum.,0,0,0,0,0
the dd are phenoml.,0,0,1,0,1
Dse them in inticde.,1,1,0,1,0
"It was a good pr time job, with flexible hur and rat pple to wk wt.",0,0,1,0,0
But he intrgd me.,0,0,1,0,1
for the edin AND ehearl dine.,0,0,0,0,0
It leaves both my has re to be ab to te.,0,0,1,0,0
This brael just fal to the ound.,0,1,0,0,1
My ad pounded and my ip wr haly; that was a od sign.,0,1,0,0,0
With th definite I hv courage to wk up to the line and pce my te proudly getting ray to cross yet it is eerytin on the ity mud path that is hdin to me and the mud is the mud I am clngg to.,0,1,0,0,0
my os be a lot for uh a ny thing.,0,0,0,0,0
In clee we had a lot of fogn tents at chol.,0,0,1,0,0
My aret re confused.,0,1,0,1,1
My tomc fl ik it had a he in it.,0,1,0,1,0
My ey wr tang at the floor as I said ts.,0,1,0,1,0
I ' m tryn to wr and accomplish things and train ts ter guy on how to he me wi my job and I can ' t ve move my ed for ea of puking on my ek.,0,1,0,0,0
"omeing bad, I en.",0,1,0,1,0
"( Aough, there are an more than hi.",0,0,0,0,1
"A old, gr dy.",0,0,0,1,0
"Sley, but too ake, my brain spiraling arun sad oght aer thut after thought.",0,1,0,1,0
"And my es are uffe and I can ' t bl my ne, and I woke up oay it the ot teril hadce and vrythng ' s too hot.",0,1,0,1,0
We ared about a nute of sz - dnng and off - key singing efre we went our serat wy.,0,0,1,0,0
"Ta, pale, skinny, rea bd.",0,0,1,0,0
I tuht it was a je.,0,1,0,0,1
"I us av had a rane look on my fe ecae my moth ai, ` ` What ' s rog? ' '",1,1,0,1,0
Not fien minutes into class my stoc started uing.,0,1,0,1,0
I et lk Batman at day.,0,0,1,0,0
"I tried to it my bd but somehow it felt so ar $ My head hr, my eyes re eaming to clo and rt.",0,1,0,1,0
So I put my an up and tart to wa aw.,0,0,0,0,0
"So, for the seon time in less hn twenty minu, Ive had my dra rsed and my lod presu boiling.",1,1,0,1,0
and my ntre igt leg up to my hip was stl slepg.,0,0,0,0,0
I ' m gon to rit now that my fers are mb fr typg this all.,0,1,0,0,0
I go to her pures and see the img of ha was in my he ght tee in fot of me. ..,0,0,1,0,1
` ` So is is what is oin rugh my ha toa while I try to tackle an immense amun of wo.,0,1,0,0,0
"Between moving appliances yesterday at work, and ts morning where I nsed enuh to tea my back, I ' m a bit se. Now Paka has be sing at me we - eyed and giving her wing - style ew.",0,0,0,1,0
"My had are cramping, my es he and I can ' t in a comfoae posii in my hir (hih is bokn and is ong out the door tomorrow ).",0,1,0,1,0
"I et so caz, ht I trashed my writ and bl to the pit of fainting.",1,1,0,1,0
veroe is distinctly average their fir me.,0,0,1,0,0
"Wtho a enibe huht in my hd, I got out of the car.",0,1,0,0,0
Not too bad but nev reay cikd.,0,0,1,1,0
"Needl to say, we were gn at day.",0,1,0,0,1
He was convinced tt his grandpa was sti aie or tever.,0,1,0,1,1
We met at dinner wt mutual iens at a ey fancy tian rsauran.,0,0,1,0,0
The computer screen is raly rigt and it urt my ee.,0,1,0,0,0
My jaw dopd and aparetl the look of hror on my ce was pceess.,0,1,0,0,1
The voe ecod in my ears aai.,0,1,0,0,0
"The ad it the suction thing ep ttig it stuck on my tongue so it ae this eir duck ois, which ad me giggle ervsly and day the entire procedure.",0,1,1,0,1
And de wse by her crying case of the emarrssmn.,0,1,0,1,0
oe of us has mentioned the icidt sie.,0,1,0,1,1
"I fnd th wh I changed my thghs, it changed my eat.",0,0,1,0,0
"I sopp ovig, be do it my lm out, and let the squirrel ju up on my arm and nt my shoulder.",0,0,1,0,0
My art pndd as I he my breath wh he pulled me nt his arms and - - saed his mut it mine.,0,1,0,0,1
I smk we loe I have a tendency to become hnry.,0,0,1,0,0
I shoved him ce prty ha and put my fst up for a awl.,1,1,0,0,0
"My bd is brsd, my leg is cut, and my ego is tished!",1,1,0,1,0
) is gig to die toih.,0,1,0,1,1
"` ` I had to tik aut ha for a secn, and do the at in my hd.",0,1,0,0,0
"Why eple remember what they rmeme, why they forget wh hy forget For now just introduce her to faiir situations Gently. Shankar said in a hard, warning te, befr adding in spath, And hope for the best. Logan sighed, rubbing his teme in sudden exhaustion, despite the fact it was ly just now creeping up on midnight.",0,1,0,1,0
For sert and coee we went to another ae ow the street.,0,0,1,0,0
""" ef wa is that?",0,1,0,0,1
I erinly dn ' t.,0,0,0,0,0
I ' m so sry.,0,0,0,1,0
"I wrote down this bit aut one of my erlis scho meore as pr of a ritg eecie about memory as a tool, and I ' ve be din to share it as I tin it ' s quite funny.",0,0,1,0,0
"oethng bane against the window (2nd flo ), despite hee eng nthg th could have de it (the tree was too far aa ).",0,1,0,0,1
"ll, I oppe looking after two, becs I ally didn ' t wn to no. And of course the natural progression of this examination is to move to the ai on my head. .. whc fared no better. I am my ther ' s daughter, and I am going to be a dashing salt - and - eper by the time I am 35.",0,0,1,0,1
"rm my bed you can see out my do, whc I eae open (hans to other experiences in my house ), and directly at my little brothers or. I am reading a book and happen to glance out the dr and I noic my lile oher leave his room and walk into the bathroom.",0,0,0,0,0
