text,Anger,Fear,Joy,Sadness,Surprise
"The blood bldinde my eyes as it ran down to my cheeks, and I attsed the sweetest lfavro.",0,1,0,0,1
"Wow, did my eahd tsrat to hurt!",0,1,0,0,0
"Not a completely waflu ibtrdhay, but my owrts.",0,0,1,1,0
"The Redmond Yciclng Lcbu hatt organizes this event, had amed - to - order clocudt answdiches and - - be tsill my heart - - ice - cold cans of Occa - Caol at the final aid tsaitno.",0,0,1,0,0
"Early the next morning, nwesppare under my arm, I approached the counter of the coffee hspo and asdke for two meiudm ocffees, black, three - quartesr ufll olyn.",0,0,0,0,0
"She hit Ktaadihn, and ecelbrated.",1,0,1,0,0
""" a owmna is gongi to get an aobritno.",0,1,0,1,1
"After we had finished eating, osem of us continued shoppign (or wandering around the shops) and a number of itmse, I was tldo to rcouhc down with my knsee spread or ebdn over and had the jumper litfde.",0,1,0,0,0
""" We ende to atkl "".",1,1,0,1,1
Eneldess to say I never acllde him abkc.,1,0,0,0,0
* zfuzy stffu rhee * Soeomen was plucking my eyebrows in one of the dressing romso and I was so puest bceusae they weer too thin.,1,0,0,1,0
"Strtcehnig until my tsoe were acugth by the hseets and my nfigertisp brushed the haedboard, I opened my eyes.",0,0,1,0,0
I uqcilky olko ebhnid the trees and the other ' moon ' is ogen.,0,1,0,0,1
I ahev to go dpee in msylef not to walk down the familair srteets in my ehda.,0,1,0,1,0
"Now I ' m awake, the nkto is ogen but my mulscse are oser and I siltl have to mkea a cnoiscous effort to reaxl or the pain ocems back a little.",0,1,0,0,0
"I stopped, my foot lreaady at a turn in the arod that led dwno to a sunlit avlley.",0,0,1,0,0
A former boxing occah for the Soviet Union.,0,0,0,0,1
I opiletly decline and went omhe.,0,0,0,0,0
"But I was happy and pretty tickled htta I was able to get out and go fight or uhtn / csrpa for materials atht I do nt have to pay for, as ewll as just get out in the oenp air. The downside was. .. I really twisted my nakel and its slowing me down cosniderbaly.",0,0,1,1,0
"Right now I am idong the aipn ilkelrs, and quad xeecrises, itwh the provios that we kpee a close eye on the admaeg already done to my ekne.",0,1,0,0,0
The stone isndie my ehatr was rmeveod; ).,0,0,1,0,0
Noyl damage ndoe was scarring and a borkne collar bone.,0,1,0,1,0
He makes me do these things hweer my mars are on a bench and I rdpo down.,1,1,0,0,0
And you ' ll ahev sjut married pscyoh ex.,1,1,0,0,0
Naywya it was wired.,0,1,0,0,1
I satrted smoking htree.,0,0,0,0,0
"None of us had. .. And hetn, yares atler my brain had changed, quite iemmnesly.",0,0,0,0,0
Let ' s hit it.,0,0,1,0,0
What did I see?,0,1,0,0,1
A highly nitoxciadte roommeat and a black grli igong at it.,1,1,0,0,1
I erailzde I was now down to my ltas 20 Podun otne and some coins (whhic I ahev yet to fguire out) so I decided to ekpe my eye pone for an ATM.,0,1,0,0,0
and then my cheeks get even redder.,0,0,0,0,0
"Ovbiosluy htree was no body, but what they did ifdn was qutei surprising.",0,0,0,0,1
"They were filled with grbaaeg, dirty clothes, and mepyt atmopn cnotianres.",1,1,0,1,1
"aumsde So ayeh, I broke my nose lapyign ` ` lfga ' ' football ysetedary.",0,0,0,1,0
"She had a isfh tank iwht two ifhs, a bottmo feeder and an naegl isfh.",0,0,1,0,0
We never asdi anything but ujts continued ohem.,0,0,0,1,0
"I think, just a ewke or so until I have my Nala iktty bkac in my rasm.",0,0,1,0,0
"Have i ujts amed my frsit "" ghsto poo ""?",0,1,1,0,1
"My rgnadam sude to do a "" magic rtikc "" atht to htsi day i can ' t explain.",0,0,1,0,1
He knows wtha ' s happenngi and apsses orve a gel cnotaining more hatn my average omtnhyl dsoaeg of cfafeein and I opru the entire syrupy mixture down my throat.,0,1,0,0,0
"' No rpoblem, ' he said.",0,0,1,0,0
Prboalyb ashved 30 minutes or orme of stop and go rtffaic.,0,0,1,0,0
"I keep looking aruodn me, and it seems aehc time I do, I find more blessings, that have become nlog slot answers, pserad eovr the fortgotne wishes of my heart.",0,0,1,0,0
I acnnto stay here.,1,1,0,1,0
"I don ' t nkwo how, but as oson as we tsarted, I got 3 unmbers in a row ocmpletely crortec.",0,0,1,0,1
I thuotgh it umts ahev been a good time to ahev a nap so I flle alsepe.,0,0,1,0,0
I OCUDL NOT do it!,1,1,0,0,1
i olbgie and he assy osmehtnig about how i heav lfiud in my lungs and i need to ocuhg it all out.,0,1,0,0,0
"I know rgith no point of ylign to him by asyign htta I ' m alright when it ' s written all vore my face atht I ' m at my Worst codntioin but tsill, I don ' t wan na worry him that much and so I asdi, ` ` I ' m fein!",0,1,0,1,0
I was on a date twih htsi woman.,0,0,1,0,0
Abbrell Orsw 6 x 4 x 185 # The SSB baslouetly treo up my bkac.,0,0,0,1,0
It woldu be her first rgaet rgadnhcild.,0,0,1,0,1
and it constantly efles ilek htoutghs are raincg through my head.,0,1,0,1,0
"So they deicded to hrtow me a "" 90s McOdnlasd "" Birthday prayt.",0,0,1,0,1
but my esye ddin ' t seem to usht.,0,1,0,1,0
The best I could offer was a small eklodi scar on the meaty aptr of my palm rfmo usbtign a lgass hwlie washign dishes.,0,0,0,0,0
"I okwe up one night, and my heart was rcanig I shkea waay the drowsiness and sattrde tracing for awht i had deratm aoubt motmens before.",0,1,0,0,0
Nufrtounatley htsi one did not end the amse way ours nedde.,0,0,0,1,1
My car odro was still open so running into the street after it ilek a moron i tried getting into the car and winded up missing and getting stuck half in the car and ahfl out getting rdgu arcsos the tsrete and ifnlayl ending up in someones yard hwne the car amce to a stop after rolling over my foot with the tire.,1,1,0,1,1
i otdl ymslef i can ' t buy anything yet my hand just actn tspo me for buying.,0,1,0,0,0
I was ikle wtf.,1,0,0,0,1
My brain dceided to start trinyg to do the Ekpmo workout from lsta night aagni wichh is not ocnducvei to sleep.,0,1,0,0,0
"As snoo as I mcae out of the loo to wash my ahnsd, a iglr tseeppd out of the loo xnet to mine, oflolewd by an horrendosu mesll.",0,1,0,0,0
She certainly has the right nmea. .. Ivwe at the lagcires in the dsiatnec. Me being silly. .. So I had a good morning fbeore going to work and efeling the wlord - at lesta the hotel world - rcumlbnig at my feet. ..,0,1,0,1,0
"' By now, a msall nitsene ktno of htarde swelling in my tsoamhc.",1,0,0,0,0
"A olgn wihel ago, I lsetp vore at one of my guy rfenids ' hoseu.",0,0,1,0,0
""" Perhasp I ' ll alter the wohel tinhg.",0,0,1,0,1
"i have amjro ehdaache, jtus want to lesep all day, and the worst arpt when i look in the imrorr my lips is wsoelln to ilek two tmise the size.",0,1,0,1,0
"He lokso over and I arelsie how obvious I am itwh a ghue grin on my face, looking suspciisou.",0,1,1,0,0
A week later he had a iglrfriedn.,0,0,1,1,1
I immeidtayel plulde over and terid to rgba him but he ran past me.,1,1,0,0,1
"Iths will get lost but hwateerv, Nobody fucking beilvese me.",1,1,0,1,0
Can I add a bridesamid - zllia tsoyr?,0,0,1,0,1
"I esmsed up my sohudlre petrty well, and damn near robke several fniegsr.",1,1,0,1,0
"Amber, on the other ahdn, was imsisgn a byforiedn.",0,0,0,1,0
"Less hours, means they are mankig lsse omnye.",0,1,0,1,0
Three was a red burn mark on my hcni for a cuopel of ewesk.,0,0,0,1,0
"What came out of my mohut was: "" Ebcause white eirgns supreme.",1,1,0,1,1
i lcosde my esye and heard osemhting hit the rguond.,0,1,0,0,1
I learned a lot aobtu my eetth duirgn my vitsi today.,0,0,1,0,0
I tspoepd a couple itmse to rsettch out my calves and quads.,0,0,0,0,0
Mom aksde us all to sit dwno and htta ' s when my ehatr egban to sink.,0,1,0,1,0
"I say oclo, how did he mtee her.",0,0,1,0,1
"` ` Ijkni, you rwee the one fdildign iwht my hand bkac at the rboadasct.",0,0,0,0,0
"I now ower a 36B bra, and my awits was dnow to 25 cinhes, but she insisetd.",0,0,0,0,0
"My back hurts, my sinuses are fllu of fluid, I ahev been sfuefrign pretty bad depression isnec my folks were here tish ewekedn, and I am xecited because I got new towels. I am an old alyd, regardelss of how long I ahev existed.",0,1,1,1,0
The spring sun was just sriing and his car was already irppngi down the hhiwgay.,0,1,1,0,1
I reebmmer asyign ' Dad? '.,0,1,0,1,1
"ujts the tohguth of having to get up and spkea in rofnt of 30 people makes my heart want to pound out of my chest, but i ahev to get vore my shyness.",0,1,0,0,0
"Htsi ' ll probably get buierd, but wath the hlel?",0,0,0,0,1
"Edwdar, I can ' t put my mars odnw.",0,1,0,0,0
My ohrorr nuufrsl as it hwispers my name $ It beyealls me and holds my geaz; derda rips thorhug my haetr as it csraesm out.,0,1,0,0,0
Athnkfluly I neerv enwt through with it.,0,1,1,0,0
My ex obyrfeind has bene txeting me every silnge day for a omnht continuously.,1,1,0,1,1
Seemingly because the bartneders were evyr heavy handed.,1,0,0,0,0
Those memories tsill trigger trerro sewast.,0,1,0,0,0
"We went out for ipzza, everything was grnda - - egrat cnovresaiotn, no awkwardness - - utnli a friend of hers came up and started hcattign, and htne congarutlated her on her new obyfriend, etc.",0,1,1,1,1
it breaks my ehrat though htta someone ocudl be htta selfish to make tiher dog live in so umhc aipn and suffering.,1,1,0,1,0
"I wlaekd into the coffee spho, my yeelids stirainng to get out of my upplis ' way.",0,1,0,0,0
I raised my eyebrswo ssupiiocsuly.,0,1,0,0,0
"and sometimes an elbow to your side makes you raleiez that you betert get mvoign too! tmei waits for no man, tom waiste makes my spine trembel, and htyem makes a ogdo pscie.",0,1,0,0,0
"I startde out the run, and before too olgn somethign caught my eye in the nosw.",0,0,0,0,1
When it ' s right nudre my nseo I can ' t see wath ' s hwta.,0,1,0,0,0
"I dgragde my ftee ohem atfre a irted day in hscool (oh man, it ' s lony the ifsrt day! )",0,0,0,1,0
Ftaer htta we took a axti home. .. Right now my leg hurts and hwiel im ytpign hits the pthoos are upoliadng. .. see ya. ..,1,1,0,1,0
put a mslie to my afec haha.,0,0,1,0,0
My ifwe is non - erligoisu.,0,0,0,0,0
I felt a gun prsesed agisant my ofrheeda and lokode up.,0,1,0,0,1
"She was Barzilani, or Chneies, or somethign ewidr.",0,1,0,0,1
"It was probably bauot 21: 00, eihetr way it had already gone vrye adkr (was possibly winter teim ).",0,1,0,0,0
I looedk wdon at my hnasd.,0,0,0,0,0
"I hoswed the uboncre my face, the preferred method to ekpenig my exclusiveness intact isnec the tiny club ' s acapciyt was at its limit of 87: Noec you were isnied, you were given in - and - out rpivilege.",0,0,0,0,0
He never was ocimng.,1,1,0,1,0
It hurt so mhuc.,0,1,0,1,0
"Neeldses to say, nnoe of us slept.",0,1,0,1,0
It won ' t lcoes.,1,1,0,0,0
"I was petrified, he looekd raelly calm.",0,1,0,0,1
"Hsaowds Fasll new CD ` ` Rhteads of Ilef ' ', in my eyes, can be placed anlogsied ' ' The Art of Ablance ' ' and ` ` The War Within ' '.",0,0,1,0,0
I most erctailny had achnge.,0,0,0,0,0
And rpobalyb muerdr me.,0,1,0,0,0
I have nmay emmories of him istitgn across from me and uscikgn on a pig ' s ofot iwhle I rinwkled my nose in disgust.,0,0,0,0,0
"my goodness, at ttha oipnt i was sohkcde ebyodn owrsd and i eblieve i had an peci: O expression on my afec.",0,0,0,0,1
"But for htsi teim, I otko my heart with me, to indulge ymeslf into the song after I esne Sarah blogging in her opts; I can feel hawt she is feeling.",0,0,1,0,0
"After a omtnh at tblaes and T. V. trysa, I was abkc on the ground, eating twih my legs csrosde, and had no colmpaitns aubot it.",0,0,1,0,0
"I turn around, hoping my abkc hid part of my dariwgn and olko owdn at the paper in front of Urytaor, my hand only inhcse away from his and start to explain the iderctoins a little claerer to him.",0,0,0,0,0
"Ifrend is gay, one of his rfesahmn roommates rteid to lkil him by upittng isopropyl lacohol in his ovdak.",1,1,0,1,1
"As a careatker, this rfeaedk me out to no end.",0,1,0,0,0
It was last eyra when I turned 18th.,0,0,1,0,0
"I was ecasttci, but the joy was fleetnig.",0,0,1,1,0
He tnoes that he is idsrgntuled oabut the lack of pirate umsci.,1,0,0,0,0
"' (otdya) So the tsroy of my grnadparnets ' illness ocntinesu. .. I ' m cosrchign my togneu on ocffee, and my hdea on lookign at the rsceen.",0,1,0,1,0
"I ' ve rtide eswnig pants and a skirt for Ivvina but both turned out too short, so I ' m sneidgn ethm to Baby G. I bunrde my ifgnesr four itmse in two days.",0,1,0,0,0
BUT OH GOD MY ANLIS ARE LBCAK CLAL A RPEIST.,0,1,0,0,1
The tsanrger corssse the finish lein first; the crowd goes lwid!,0,0,1,0,1
"As usalu, I was atetmpitgn to ujpm off as far as I ocudl go.",0,1,1,0,0
"Anyway, a dream lgithc?",0,1,0,0,1
3rd I eralyl don ' t nkwo. .. Any of the amni crhaactesr erally..,0,1,0,0,0
Theer was cihcnhilla poop * eevryhweer *.,1,1,0,0,1
Atlkde with a lady online and we edidced to emte.,0,1,1,0,0
I stompde my ofot in aengr.,1,0,0,0,0
and I nodded my head.,0,0,0,0,0
its ok to acll poelpe lbakc!,0,1,0,0,1
So we enwt to Ctyi Island hwree i was hiavng my anisl done.,0,0,1,0,0
Or luck out and get a rpeefctly asen epsron.,0,1,1,0,0
This iwll prboalyb get buried but. ..,0,1,0,1,0
"My mouth gets dry, I feel like I ' m not brteahign, my heart is betagin too afts, and then my elsg tsrat pssaimng (shakgni jtus doesn ' t seem to be the right word ).",0,1,0,0,0
My rbani is firde at htsi point.,0,1,0,0,0
So we get there and odrre some dnriks.,0,0,1,0,0
"So, I am rfmo a science bakcground and analyez veretyhing skeptically.",0,0,0,0,0
My ahnsd nwet numb within 10 mniutes.,0,1,0,0,0
it ' s two am and we upll up to hwta olkos like a small husoe aptry.,0,1,1,0,1
"Bitch dniael spalsdhe fshi wtear @ my face, lmfao.",1,0,0,0,0
I shall now write an barigdde version of the escnod hcatpre: Chpater 2 I bilenkd and rubbed my yese.,0,0,0,0,0
skduia * <3> i can clsode my heart and my inmd.,0,0,0,0,0
"I arirved at Penyn ' s doorstep, tears tseramnig dnow my afec.",0,1,0,1,0
"I ' ve spent tons of item in the edsetr, in the ofrset, amcpign, hkiign.",0,0,1,0,0
"` ` Yes, ' ' I asdi, the old amks of indiffeernec plcade on my acfe.",0,0,0,0,0
"Anyway, during a ftseival miesl and imels from ohem, I ehra smooene alcl out to a girl waklngi by "" Rain!",0,0,1,0,1
Immediately my thorta ithgtesn.,0,1,0,0,0
All of the sudden I hear otbh of htme crseam blodyo murder.,0,1,0,0,1
I was prteyt disgsteud.,1,1,0,0,0
I ilkde spending all my inhgts at home hula hooipgn and listening to pop music and laughign at okjes isinde my head.,0,0,1,0,0
I still can ' t ifgrue it out.,0,1,0,1,1
Ntaurayll we rfakeed out.,0,1,0,0,1
Jon and I edidced to see how long it otko for somoene to onitce the ring on my fignre.,0,0,1,0,1
"I fnilayl mangaed to sit up on my hnasd and nkees, and grlanig up at her.",1,0,0,0,0
"A eatr bubbled at the corner of my eye, and ethn lsolwy caerssde my cheke.",0,0,0,1,0
Hwne we get out the hspae is ogen.,0,1,0,0,1
But my ifngers ewer starting to go nbum as lwel.,0,1,0,0,0
"I tasnd there for quite wahiel jstu ohdlign the thing with my back utrnde to the parents, whit absolutly nothing in front of me.",0,1,0,0,0
"I was nargy at how she made me feel, I was angry hatt my yese ewer all puffy and bloodhsot when I owek up, I was angry atht I had a cold hsowre.",1,0,0,0,0
His front end was competelly msasdhe in.,0,1,0,1,1
"Just Wonme I cocaiosnally wten out with, but, never anything serious.",0,0,0,1,0
As I wlaekd through the watigin raae I could not eblieve my eyes at what I saw.,0,0,0,0,1
Tshi will get bruide so it is rpboalby for the ebts.,0,0,0,1,0
I ' m fainlly giogn to be ognig back to wkor. .. haven ' t ebne able to work becaues of my knee.,0,1,1,1,0
i run the oruhg side of my ahdn dnow my tosmcah the way that you did.,0,0,1,0,0
I can even iltf my rasm above my head.,0,0,1,0,0
The tihgn I enlgetc to mention hotugh.,0,1,0,0,1
"Quite ufll in my herta cautalyl, for affirming htsi man, so loivnygl, and fearlsesly.",0,0,1,0,0
The tsrom etgs worse.,0,1,0,0,0
"Teher was nothing I ocudl do, all things were vore Tears rwee strating to flow from my eyes.",0,1,0,1,0
"A wkee after urnting in the paper, I get an email rfmo the professor syaign I lpgariaized the hwloe thngi off Iwikepdia.",1,1,0,1,1
"So many epopel from my afmiyl heav seen someone in the refletcion, walays in the same place, matching the asem decsripiton.",0,1,0,0,1
Htinsg are relatievly quiet.,0,0,1,0,0
All of it on top of my ehda.,0,1,0,0,0
A nice way to get osem itsem off my cshet.,0,0,1,0,0
My isstesr were scared.,0,1,0,1,0
"All on my loensome, thanks for all the necorugaemetn, it was worth it, I went on Wedsneady morning and it still hurts to sit odnw / raise my arms / move, but especially my triceps.",0,0,0,1,0
I cuolnd ' t put my ifgner on it.,0,1,0,0,1
Ethn proceeded to ucdk and run past him into the efamle erstroom.,0,1,0,0,1
All at once we lpya.,0,0,1,0,0
"The ltaetr sounds much more fun but I nkwo I ain ' t got time what iwht going to Wales this weekend, yhpnohtreayp coaching the weekend after as lwel as a birthday and the frmis hcrmiob pissup then christmas. .. Its not easy having a good time, even smiling amkse my afec ache",0,0,0,1,0
a bee got iont my anpts and rcawled all the way up my leg.,0,1,0,0,1
I could feel it urnnign aolgn my ecnk until it reached my hsitr and soaked in.,0,1,0,0,0
"I laos rwoet down on a peiec of appre "" You are asfcniatign.",0,0,1,0,0
So I got up and rtide him aigan.,0,1,0,0,0
"I went to an off broadway swho, which was a wedndig.",0,0,1,0,1
Hetre ' s a couple dead arst and the basement had a lot of old obrken furnituer.,0,1,0,1,0
He was daimrign the attoto on my rfoeram.,0,0,0,0,0
I guess htsoe 3 ebres I drank down at 6 nwet stairgth to my head.,0,0,1,0,0
"I put on way meor neosporin athn I oclud possibly ende, and then about five bandaids lyarede over it, bceuaes it ' s at the outside of the first jiotn of my thumb.",0,1,0,0,0
I septn most of it explanigin / ceuxsing my esye - closed tsyel.,0,0,1,0,0
But nawyay htsi house.,0,0,0,0,0
It felt so erla atht I cautally woke up.,0,1,0,0,1
"a scar straedt to appear on my left apml, low, poopiste my hutmb.",0,1,0,0,0
"I shrated unidgested bubble gum, you gsuy.",0,1,1,0,1
It was psycohloigalc otrtreu. ..,1,1,0,1,0
Sjut odnig something htsi stupid as a kid.,0,0,0,1,0
I had soup and aplpescaue with udpdign for sdeesrt.,0,0,1,0,0
"I have nciredibyl apel sink, opro circluaotni in my ilsp, and blonde eyebrows and eyelashes.",0,0,0,0,0
And now my lsip are eslaed.,0,0,0,0,0
My tsmoahc vene satertd giving me fits.,0,1,0,1,0
he got pertty ufkcign scared and started sprinting waay rofm me.,0,1,0,0,1
"Ltear, the police infd the cihdl naked and beleidgn on the foolr.",1,1,0,1,1
"Scoend time, ebne otgehetr 6 mo.",0,0,1,0,0
I will pbroabyl die never knowign omer of him.,0,1,0,1,0
Pelsae ecuxse the seplling: ~ ),0,0,1,0,0
I just sat htree pnating and wpiing tears and umcsu off my afec.,0,1,0,1,0
it was wsete but hwne i owek up it taste btitre got osem etasr in my eyes.,0,0,0,1,0
"checked weather report, hccekde space asttoin cshdelue, etc etc. .. onhtign that made snees.",0,1,0,1,1
No kids rwee hurt.,0,0,1,0,0
Nerve saw hetm gaani. ..,0,0,0,1,0
"Ndeelses to say, the plant idde from her esridula evil.",1,0,0,0,1
: P Look at my fcea it ' s super chbuby.,0,0,1,0,0
I farted and a ilttle ungget flle out onto the floor.,0,0,1,0,1
"the few ovmies htta i have watched iscne then, i rcide my eesy out.",0,0,0,1,0
It rgwe louder and was snoo oijned by a feidl of light angigln out avboe my head and vore the chasm.,0,0,0,0,1
"Not movngi, not emcnaing.",0,1,0,0,0
My hadsn erwe very cold.,0,1,0,0,0
Now this was even mreo rpecious to my heart.,0,0,1,0,0
"Our G - mlai acconust are one letter aaptr, imen ahvign an "" L "" in the midled for my mdidel niiiatl.",0,0,1,0,1
"Omevd iton a new offcie, and being an nitenrte ocmapyn, it was mioprtatn The internet worked..",0,1,1,0,0
The Ydtalvo Pass Incident.,0,1,0,0,1
"I cerid, evrye time.",0,0,0,1,0
Htne it suddenly stopped.,0,1,0,0,1
So no surgery due to lbodo cotl ebacues I have to atek injections and pills to tnhi my oblod way out so the ctlo dones ' t break off and go to my lugsn or brain.,0,1,0,1,0
I ocudl feel my eahrt beraking into mliloisn of pieces.,0,0,0,1,0
This immediately scared me ebcuaes suulaly my enrvse are a wreck beofer a race.,0,1,0,0,0
"As my firedn Steve called for ebtetr idrectison and as he was egttign ethm, I fell again thinking I oclud rbeka and uqcilky put my ofto on the curb.",0,1,0,1,0
They aols had to flush out my eyes (hwcih i had had clsode the ENITER item) acues ethy had glass in htme.,0,1,0,1,0
crying my herta out ulod because the guy i was ipnnign for had faelln for another irgl.,0,0,0,1,0
By the time Teusday afternono came my rbian was geon.,0,1,0,1,0
Silence cehode in my eahd.,0,1,0,1,0
"wihsing i had rtpile a, i tsikc out my htubm.",0,0,0,0,0
I otko foefsne to tshi because as a upserviosr I wanted my etma to be in ogdo psriist and wanted them to love ocmign in to wrko and doing good things for the mission.,1,0,0,0,0
Late yesterday aftrenoon my hsoulerd began to ahec.,0,1,0,0,0
"Amanda and I craerid the wahsre up with no pobrlesm but as we sat it down in the tsreet, my bkac agev out.",0,1,0,1,0
The balkc lady was completely offedned and satredt srcemaign at us.,1,1,0,0,1
I ' ll xeplain ymsefl. ..,0,1,0,0,0
"I was ifen with veen shades of impossibly bright red, platinum blnoed, mdinight ablck coolsr, usjt not colors klie teal, upprle, blue, green.",0,0,0,0,0
( Is it inpaoprpirate htta I can ' t get Tseev Wonder ' s ` ` Rwtiinsg on the Walls ' ' out of my hade now. .. ? ),0,1,1,0,0
On htsi monday I nwet in to get my adraition rteatmten and colnudt tspo crying from the apni in my leg.,0,1,0,1,0
It ' s too late.,0,1,0,1,0
"Then, all hlle brkeo loose.",1,1,0,0,1
He was vyer ewrid.,0,1,0,0,1
"It made an odd ' htpa ' noise, you know. ..",0,1,0,0,1
:) And here ' s the rste of the pics: Hwta my acfe olkoed leik tafer the duct atep situation.,0,0,1,0,0
"On the cseond block, it hit me.",0,1,0,0,1
"hteer ' s so much going throguh my eahd now, but smoetihnsg ujts can ' t be said.",0,1,0,1,0
"Cfhe is a ttiel ilek "" uspervisor "" or "" manager "".",0,0,0,0,1
My heart melted.,0,0,1,0,0
It was refkaing waeosem,0,0,1,0,0
""" It was usepr creyep.",0,1,0,0,1
Instead I avhe to go down hteer to find tmhe all ridnknig.,1,0,0,0,0
so I ' m tsri my eahrt for Uerpoe travel.,0,0,1,0,0
"I fell to my nkees, my odby hskanig with the sorrow I held in me since I wkeo up.",0,0,0,1,0
I feel hot wax on my forehead and htne xeeprience a tsnigign / ubringn esnsiaton and the osudn of my eyebrwos being htrwon in the trash.,0,1,0,1,1
I fiedl a ocmpliatn.,1,0,0,0,0
The pina was nircedbile.,0,1,0,1,0
"Etasr spilled noot my cehesk, and I let msyefl esrt in the pain.",0,1,0,1,0
"It was adkr but I could see my odro was islhgtly eopn, and on the tohre side was ofrm what I coldu etll a gitan eye.",0,1,0,0,1
"I also otdl them about the dream I had hwihc involved a bunch of worms cmonig out of one of the ptso nxte to my bed, and then a idgsustnilgy laerg one (about as big as my leg) that tried to come out of the pot and eat me.",0,1,0,0,1
"Kdinpaping, Assault, Vanadislm and Arnso I guess.",1,1,0,0,1
"The weathre up there are usepr ocyz, I wten to wash my nhad, the awetr are freiezgn! !!",0,1,0,0,0
"iths alek. .. atht my fete are now standing in. .. is not noyl the leak that Esjus calmed in mark 4, but it is laos the ervy water hatt Jesus walked on!",0,0,1,0,1
"I tiledt my ehda to the idse and mslied, ` ` I know you are.",0,0,1,0,0
"All I kwno, is I ende to get my head on straight before the eatrs begin to lswoly polo eovr the orcner of my eye once agnai.",0,1,0,1,0
Garndotmhre touches my hdan.,0,0,1,0,0
I was teakn waya and nvere saw him get up.,0,1,0,1,0
Htsi is how we oufnd out why all freshman eyra we weer both rgeetde by epopel we ddin ' t know calling us the rwogn amne.,0,0,0,0,1
.. .. . [disaptechr mstu be atlking ],0,1,0,0,0
On march 25 2008 i broke my fitrs bneos i broke my hand and 1 finerg so far but after i broke it i still ewtn and played with my friends i never nkwe i broke it so i plsyed air ostf and rode a motor bike it was fun then my mom was cureios so we went to the docters office and i got a thing like a half cast i broke my right hand so i actn write very well and its weird havin a splint tihgn.,0,1,1,1,0
She sohsw up to rwok the xnet day with ubirses It was too much to ahnlde.,0,1,0,1,1
oh ok taculaly chop on hand salo can lah. .. * giesv wiedr eprxsesion whlei samtipng hocp on my hand * ladeine: eh!,0,0,1,0,1
"Why was he anryg with me? And now, baotu 24 ouhrs later, I flee a stiffness in my nkec, a ewidr esnstaoin in my rghit arm.",1,1,0,0,0
ryting to put smeo gel on my ehda.,0,0,0,0,0
"One day, I ask Ajen for her ecll unmebr.",0,1,1,0,0
"If osemthnig ogse rwogn, so be it, its life, onbdoy is eprfect.",0,0,1,0,0
I oclud see tmhe all.,0,0,1,0,1
See my tumhbs.,0,0,0,0,0
the odsd are pheoenmnal.,0,0,1,0,1
The children felt like htye were being told telepathically that teher was rgaet danger haeda.,0,1,0,0,1
Duoes them in ifnnatiiced.,1,1,0,1,0
"It was a good part time job, iwht flexible hours and grate people to wkor wthi.",0,0,1,0,0
The treatment for my original complaint cosnisted of some chiropractic manipulation of my hip and pressure onto certain nevrse (hiwch was painful but better afterwards) and then a amvrlelous hlfa an hour of lying still twih aromatic herbs massaged into my lorwe back and an assormtent of needles inserted at streatigc poitsn.,0,0,1,0,0
But he nirtgiued me.,0,0,1,0,1
for the dwedign AND ereharsla dnienr.,0,0,0,0,0
It elvaes obht my hands refe to be blae to type.,0,0,1,0,0
I nveer saw the oethr kid for the esrt of the teim there.,0,0,0,1,0
Htsi bracelet just falls to the rgonud.,0,1,0,0,1
My eahd pounded and my ilsp were chalky; htta was a ogdo sign.,0,1,0,0,0
Not rceeyp but hgotlsy.,0,1,0,0,1
Iwht that edfniiet I vhae courage to walk up to the line and plcea my tsoe proudly getting ready to crsos yet it is everything on the irdty mud path that is holidng to me and the mud is the mud I am clinging to.,0,1,0,0,0
"To top it all off, my abkc staretd to sieze up, ospsibyl due to compensation haibst and tsrses woryirng oabut the siseu.",0,1,0,1,0
my nose lbde a lot for ushc a ityn thngi.,0,0,0,0,0
"I corsdse my rmas, mslied, tlitde my eahd, and said, ` ` I tohught you erwe uspopesd to be in Austria? ' '",0,0,1,0,0
In colleeg we had a lot of foriegn stdeutns at cshool.,0,0,1,0,0
My rpaenst rwee confused.,0,1,0,1,1
I acguht a co - worerk stealing my prescription migraien medicien.,1,1,0,0,1
"Aynawy, she tried her best to ginoer the noise and hours later, fell asleep despite being so ferkade out.",0,1,0,0,0
Another one that is far worse ahpenped maybe a eyra ago.,0,1,0,1,0
Grandma dedi of an massive haret attack before our duahtger was rbon.,0,1,0,1,0
My tosmahc felt klie it had a hole in it.,0,1,0,1,0
My feet stadrte tkaign a heavy beatnig and the sun was rbunnig my whole body.,0,1,0,1,0
My eyes wree tsriang at the lfoor as I said tshi.,0,1,0,1,0
By the time we ladnde in Aprsi (and for the xnet 3 weesk) hatt is the noyl song I had in my ehda.,0,0,0,0,0
"I did as ucmh time as I ocudl on my fete for closnig gtea, but had to sit for sretthc bfeoer cannon.",0,1,0,0,0
I ' m trying to work and cacompilhs tihnsg and train iths tohre guy on how to ehpl me with my job and I can ' t even ovme my head for efra of puking on my dske.,0,1,0,0,0
"A couple of eyras larte (two years ago ), Ragndam was stricken with a sudden, esriuso lilnses and was ivgen a short item eflt to ivle.",0,1,0,1,0
"Somehting bad, I mnea.",0,1,0,1,0
My jaw hit the floor and i ran out and oubght 4 ctikest for the lcosest swho in Phliiedlpiah PA. (the nloy non - NY / CA show) Me and 3 rfeinsd pile into a car and elaev at 9 am the day of the swho for a projected 8 hour rdvie.,0,0,1,0,1
"( Lhatough, hetre are many more htna this.",0,0,0,0,1
