text,Anger,Fear,Joy,Sadness,Surprise
I said sure thing.,0,0,1,0,0
"as usual, i feel like im carrying too much burdens in my heart.",0,1,0,1,0
It was just garbled.,0,1,0,0,1
": Already got one on my leg want another one on my left leg Yeah, my left leg, my foot, the back of my neck, my hand... want more?",0,0,1,0,0
"Curtain pulled back, I shield my eyes for a moment, glare adjustment then neon colour washes over my face -- slack-jawed, open-mouthed awe $",0,0,1,0,1
"There was blood coming out of my mouth, nose and ears.",0,1,0,1,1
Boy was I wrong.,0,1,0,1,1
""" and burst out laughing.",0,0,1,0,1
Some children came out and cheered me on offering water and slapping my back.,0,0,1,0,0
"I told them I felt a bit sick so they hurriedly put a sickbowl on my chest, then 10 seconds later I spewed up but a lot of it when all down my new white tshirt.",0,1,0,1,1
"Several hours of that was enough to put me flat on my back, so I took a nice long nap, then just rested for the remainder of the day.",0,1,0,0,0
"My throat felt like I was choking down hot, spiked coals.",0,1,0,1,0
Nevertheless I pulled my hand away.,0,1,0,0,0
"All the while, my foot throbbing.",0,1,0,0,0
"Fortunately the kindly ajeoshis and ajummas that I rented the scooter from helped me get on a bus to the other ferry, but not before pulling me up a seat to thier table and shoving succulant watermelon in my face.",0,0,1,0,1
It was a mess.,1,1,0,1,0
"The feeling in my stomach, I can not bear.",0,1,0,1,0
My mother gets bothered just telling the story.,0,0,0,1,0
"I'm frozen for a few moments, Tears welling to my eyes as I try to squash the emotions.",0,1,0,1,0
"Every single time I found a girl that I was interested in, they always ended up finding some creative way to break my heart.",1,0,0,1,0
"We didn't know what to do: the harder we pulled, the harder the trap stuck to my fingers.",0,1,0,0,0
") This event happened after the war, but before the wall went up.",0,0,0,0,1
It used its claws to tear my living room couch to shreds.,1,1,0,1,1
"That was a 16 hour day, 19 for most people, except I pulled a muscle in my back and couldn't move without being in excruciating pain.",0,1,0,1,0
"After i wash my face and brush my teeth, i go out from the kitchen and found that, someone sleep on my place, using my blanket and also pillow.",0,1,0,0,1
ugh so today i found out that some people have been talking shit abou tme behind my back.,1,1,0,1,1
Who was perfectly fine.,0,0,0,0,0
He txt'd me last week to ask about my knee out of nowhere-wtf.,1,0,0,0,1
"Horrible nightmares that seem real, because you recognize your surroundings as your bedroom, but they're still just nightmares.",0,1,0,1,1
We grew pretty close.,0,0,1,0,0
"I even tried to sleep sitting up for a bit, that ended when I nearly gave myself whiplash when my head dropped.",0,1,0,0,0
I was at a large rock festival.,0,0,1,0,0
"Prior to, we got some humongous popsicles which turned my tongue an amazing shade of blue, and we visited the children's A&S display.",0,0,1,0,0
"in the back of my head, i was like great.",0,0,0,0,0
A song started to loop inside my head.,0,1,1,0,0
"I smashed my face with the box I was carrying, busted my lip and got blood all over my face, broke my glasses ( again! )",1,1,0,1,1
"Everything, and I mean everything, matched up.",0,0,1,0,0
I saw peppermint patties.,0,0,1,0,1
My radio was turned on very loud and I used rock music to keep my eyes open.,0,1,1,0,0
My throat was covered by something and I didn't know what was going on.,0,1,0,0,1
"I met my best female friend on omegle, she lives 3000 miles away from me and we have never met.",0,1,1,0,1
"Warm, salty tears slowly rolled down my face and made my goggles wet.",0,0,0,1,0
Nothing but fine grey and tan sand as far as my eyes could see.,0,0,0,1,0
He was shaking the bed.,0,1,0,0,0
"I looked down at my feet, and saw that the waves had kicked up some of her trash.",0,0,0,0,0
Well I have the bright idea that I need to stop being like this and I end up alone on the elevator with this girl.,0,1,1,1,1
Pain-I have injured my knee somehow.,0,1,0,1,0
"I was okay, though it was hot when it landed at on my arm.",0,0,0,0,0
"I went up on stage and sang my heart out, and afterwards signed up to sing another song with Becca ( alas we ran out of time ), and though I don't know any dance moves, I got a bit of a rythm, so it was all good!",0,0,1,0,0
"Laughing about it, we went back up the beach to go home, when we heard a huge bang and saw a bright white flash up by where the houses were.",0,1,1,0,1
"We all refer to it as the witch scream, and to this day I have no idea what made it.",0,1,0,0,1
I got there about 7:00 a.m. and started losing up my legs and doing some yoga.,0,0,1,0,0
She shows up drunk.,1,1,0,1,1
"I swing my foot back, then proceed to apply a good, strong kick to the underside of the table.",1,0,0,0,0
my leg is painful...... this time i got bought a lot of new cloths... my bro also... shoe is like normal one.,0,1,0,1,0
Posted by Melissa at 10:29 AM Atrial Fibrillation Revisit At the end of lunch on Tuesday I felt my heart start racing.,0,1,0,0,0
I ate a delicious sandwich on an everything bagel and one of the seeds got stuck in between my teeth.,0,1,0,0,0
"Strange, cause usually I'm the first one to bitch about the cold, but anyway... So Cafe Frangelica at home with a bit of milk so I can drink it without burning my mouth and a dah of sugar.",0,0,1,0,0
"Either way, he had threaten to burn my new place down, and miraculously it did.",1,1,0,1,1
"My left clav essentially blew up, but it didn't stop there.",0,1,0,0,1
Threw my underwear away in their kitchen garbage.,0,1,0,0,1
"Turns out this big lug was basically 90% heart, 5% muscle, 5% brain.",0,0,1,0,1
the ledge of the beadboard dug into my back.,0,1,0,1,0
I couldnt walk without tripping over her.,1,1,0,0,0
"The park is a small field, the only way out is at one end with a small fence with a gate, otherwise it's closed off.",0,1,0,0,0
"they played the majority of the classics thank god, and i screamed my heart out which is why i have no voice right now.",0,0,1,0,0
"The blood blinded my eyes as it ran down to my cheeks, and I tasted the sweetest flavor.",0,1,0,0,1
This was right before sunset when we got in bed and I instantly fell asleep.,0,0,1,0,0
"Not a completely awful birthday, but my worst.",0,0,1,1,0
"Early the next morning, newspaper under my arm, I approached the counter of the coffee shop and asked for two medium coffees, black, three-quarters full only.",0,0,0,0,0
"She hit Katahdin, and celebrated.",1,0,1,0,0
"""a woman is going to get an abortion.",0,1,0,1,1
"For the first time, I noticed their eyes.",0,0,0,0,1
"After we had finished eating, some of us continued shopping ( or wandering around the shops ) and a number of times, I was told to crouch down with my knees spread or bend over and had the jumper lifted.",0,1,0,0,0
"""We need to talk"".",1,1,0,1,1
Needless to say I never called him back.,1,0,0,0,0
"Stretching until my toes were caught by the sheets and my fingertips brushed the headboard, I opened my eyes.",0,0,1,0,0
I have to go deep in myself not to walk down the familiar streets in my head.,0,1,0,1,0
"Now I'm awake, the knot is gone but my muscles are sore and I still have to make a conscious effort to relax or the pain comes back a little.",0,1,0,0,0
"I stopped, my foot already at a turn in the road that led down to a sunlit valley.",0,0,1,0,0
"I trust this man even less than the woman, but I can't put my finger on it.",0,1,0,0,0
I politely decline and went home.,0,0,0,0,0
"So I sit across from this guy and this girl, I say hi to the girl and I turn to the guy and we just stare at each other for at least 30 seconds to a minute.",0,1,0,0,1
The stone inside my heart was removed; ).,0,0,1,0,0
He makes me do these things where my arms are on a bench and I drop down.,1,1,0,0,0
"I want to tell him, but I'm not ready to be lectured and have my head chewed off.",1,1,0,0,0
I started smoking there.,0,0,0,0,0
"None of us had... And then, years later my brain had changed, quite immensely.",0,0,0,0,0
Let's hit it.,0,0,1,0,0
What did I see?,0,1,0,0,1
I realized I was now down to my last 20 Pound note and some coins ( which I have yet to figure out ) so I decided to keep my eye open for an ATM.,0,1,0,0,0
and then my cheeks get even redder.,0,0,0,0,0
Then my hand that had the red figure opened of it's own accord and shot out a red ball of light.,0,0,0,0,1
"Obviously there was no body, but what they did find was quite surprising.",0,0,0,0,1
"If I'd have had to wait on her to drive me home, that woulda been fucking terrible.",1,1,0,0,0
"Now the sunshine is out and bright against my right side of my face, just like it was after I had my hair done.",0,0,1,0,0
I go fucking ballistic.,1,1,0,0,0
"However, I get sick to my stomach when I think about the fact that I have been sleeping with my brother for so long.",0,1,0,0,0
We never said anything but just continued home.,0,0,0,1,0
"I think, just a week or so until I have my Nala kitty back in my arms.",0,0,1,0,0
"Have i just made my first ""ghost poo""?",0,1,1,0,1
"My grandma used to do a ""magic trick"" that to this day i can't explain.",0,0,1,0,1
"'No problem,' he said.",0,0,1,0,0
It was mutually beneficial.,0,0,1,0,0
"I keep looking around me, and it seems each time I do, I find more blessings, that have become long lost answers, spread over the forgotten wishes of my heart.",0,0,1,0,0
"only one hour of sleep, then 9 hours on my feet.",0,1,0,0,0
Then she told me it might be due to the new birth control pills she started soon after I left.,0,1,0,1,1
Telling me I'm going to hell.,1,1,0,1,0
I thought it must have been a good time to have a nap so I fell asleep.,0,0,1,0,0
I COULD NOT do it!,1,1,0,0,1
"It did help that I didn't have to think about switching the hand my iPod was in ( yes, I carry it, no armband here ) and it was much easier to pump my arms without the headphone cords to get tangled up in.",0,0,1,0,0
Barbell Rows 6 x 4 x 185 # The SSB absolutely tore up my back.,0,0,0,1,0
It would be her first great grandchild.,0,0,1,0,1
"One day, one of the Nazi soldiers went missing.",0,1,0,1,1
"Last night I walked into my room ( without turning on the light switch ) and tripped over a laundry basket, and fell on my face.",0,1,0,1,1
"It was several years later that I realized that I had probably narrowly avoided being molested, kidnapped, or worse.",0,1,0,1,1
"I woke up one night, and my heart was racing I shake away the drowsiness and started tracing for what i had dreamt about moments before.",0,1,0,0,0
Unfortunately this one did not end the same way ours ended.,0,0,0,1,1
"TL:DR The love of my life tried to kill me, I killed her first.",1,1,0,1,1
I was like wtf.,1,0,0,0,1
My brain decided to start trying to do the Kempo workout from last night again which is not conducive to sleep.,0,1,0,0,0
She certainly has the right name... View at the glaciers in the distance.Me being silly... So I had a good morning before going to work and feeling the world-at least the hotel world-crumbling at my feet...,0,1,0,1,0
"' By now, a small intense knot of hatred swelling in my stomach.",1,0,0,0,0
"A long while ago, I slept over at one of my guy friends' house.",0,0,1,0,0
"""Perhaps I'll alter the whole thing.",0,0,1,0,1
"i have major headache, just want to sleep all day, and the worst part when i look in the mirror my lips is swollen to like two times the size.",0,1,0,1,0
"At about 4 i was running with a pole with one end in my mouth, i tripped and it went straight through the top of my mouth.",0,1,0,0,1
"This will get lost but whatever, Nobody fucking believes me.",1,1,0,1,0
Can I add a bridesmaid-zilla story?,0,0,1,0,1
"Less hours, means they are making less money.",0,1,0,1,0
There was a red burn mark on my chin for a couple of weeks.,0,0,0,1,0
"What came out of my mouth was: ""Because white reigns supreme.",1,1,0,1,1
i closed my eyes and heard something hit the ground.,0,1,0,0,1
"I think I could've laughed my head off that night, except that I had to keep my head in place so I could laugh some more, haha.",0,0,1,0,0
I stopped a couple times to stretch out my calves and quads.,0,0,0,0,0
"`` Jinki, you were the one fiddling with my hand back at the broadcast.",0,0,0,0,0
"My back hurts, my sinuses are full of fluid, I have been suffering pretty bad depression since my folks were here this weekend, and I am excited because I got new towels.I am an old lady, regardless of how long I have existed.",0,1,1,1,0
Awkward lunch time... sometimes I think my mouth just kinda glues shut on me.,0,1,0,1,0
"just the thought of having to get up and speak in front of 30 people makes my heart want to pound out of my chest, but i have to get over my shyness.",0,1,0,0,0
"This'll probably get buried, but what the hell?",0,0,0,0,1
"For the first time since I collapsed, I was able to let out how I felt inside and what sounded like shrieking began to come out of my mouth.",0,1,0,1,0
My horror unfurls as it whispers my name $ It eyeballs me and holds my gaze; dread rips through my heart as it screams out.,0,1,0,0,0
Thankfully I never went through with it.,0,1,1,0,0
My ex boyfriend has been texting me every single day for a month continuously.,1,1,0,1,1
Those memories still trigger terror sweats.,0,1,0,0,0
"We went out for pizza, everything was grand -- great conversation, no awkwardness -- until a friend of hers came up and started chatting, and then congratulated her on her new boyfriend, etc.",0,1,1,1,1
We're also thieves.,0,1,0,0,1
"and sometimes an elbow to your side makes you realize that you better get moving too!time waits for no man, tom waites makes my spine tremble, and thyme makes a good spice.",0,1,0,0,0
When it's right under my nose I can't see what's what.,0,1,0,0,0
put a smile to my face haha.,0,0,1,0,0
My wife is non-religious.,0,0,0,0,0
"She opened the door of the moving vehicle, jumped out, and landed on her feet.",0,1,1,0,1
It's his reflection.,0,0,0,0,1
"She was Brazilian, or Chinese, or something weird.",0,1,0,0,1
I looked down at my hands.,0,0,0,0,0
"I showed the bouncer my face, the preferred method to keeping my exclusiveness intact since the tiny club's capacity was at its limit of 87: Once you were inside, you were given in-and-out privilege.",0,0,0,0,0
He never was coming.,1,1,0,1,0
"Kinda freaky, but it never struck me deep.",0,1,0,1,1
"I stretched out my arms for balance, and bounced more vigorously.",0,0,1,0,0
"Needless to say, none of us slept.",0,1,0,1,0
I most certainly had change.,0,0,0,0,0
And probably murder me.,0,1,0,0,0
I have many memories of him sitting across from me and sucking on a pig's foot while I wrinkled my nose in disgust.,0,0,0,0,0
"But for this time, I took my heart with me, to indulge myself into the song after I seen Sarah blogging in her post; I can feel what she is feeling.",0,0,1,0,0
"After a month at tables and T.V. trays, I was back on the ground, eating with my legs crossed, and had no complaints about it.",0,0,1,0,0
"So I did some chores but mostly took it easy; my eye no longer ached, anyway.",0,0,1,0,0
"I turn around, hoping my back hid part of my drawing and look down at the paper in front of Ryutaro, my hand only inches away from his and start to explain the directions a little clearer to him.",0,0,0,0,0
"Friend is gay, one of his freshman roommates tried to kill him by putting isopropyl alcohol in his vodka.",1,1,0,1,1
"i asked if anyone else just saw that and right on queue my best friend says ""that hand just reach out of the entertainment center?",0,1,0,0,1
He notes that he is disgruntled about the lack of pirate music.,1,0,0,0,0
When something caught my eye.,0,0,0,0,1
"Anyway, a dream glitch?",0,1,0,0,1
3rd I really don't know... Any of the main characters really..,0,1,0,0,0
Talked with a lady online and we decided to meet.,0,1,1,0,0
I can't bend or twist my head and no lifting anything over 10 pounds.,0,1,0,1,0
its ok to call people black!,0,1,0,0,1
So we went to City Island where i was having my nails done.,0,0,1,0,0
the cold outside feels so good on my skin.,0,0,1,0,0
Or luck out and get a perfectly sane person.,0,1,1,0,0
"My mouth gets dry, I feel like I'm not breathing, my heart is beating too fast, and then my legs start spasming ( shaking just doesn't seem to be the right word ).",0,1,0,0,0
"and my papers lay blank at the end of my hand, laughing at me and leaving me torn.",0,1,0,1,0
My hands went numb within 10 minutes.,0,1,0,0,0
it's two am and we pull up to what looks like a small house party.,0,1,1,0,1
"Bitch daniel splashed fish water @ my face, lmfao.",1,0,0,0,0
I shall now write an abridged version of the second chapter: Chapter 2 I blinked and rubbed my eyes.,0,0,0,0,0
"I've spent tons of time in the desert, in the forest, camping, hiking.",0,0,1,0,0
"`` Yes, '' I said, the old mask of indifference placed on my face.",0,0,0,0,0
"Anyway, during a festival miles and miles from home, I hear someone call out to a girl walking by ""Rain!",0,0,1,0,1
I will never forget that night.,0,1,0,1,1
I was pretty disgusted.,1,1,0,0,0
I liked spending all my nights at home hula hooping and listening to pop music and laughing at jokes inside my head.,0,0,1,0,0
I blinked a few times and fought with myself to deny what I was seeing.,0,1,0,1,1
Naturally we freaked out.,0,1,0,0,1
Jon and I decided to see how long it took for someone to notice the ring on my finger.,0,0,1,0,1
Ugh I know for sure I'm a do my eyebrows.,0,0,1,0,0
"A tear bubbled at the corner of my eye, and then slowly caressed my cheek.",0,0,0,1,0
When we get out the shape is gone.,0,1,0,0,1
But my fingers were starting to go numb as well.,0,1,0,0,0
"I was angry at how she made me feel, I was angry that my eyes were all puffy and bloodshot when I woke up, I was angry that I had a cold shower.",1,0,0,0,0
His front end was completely smashed in.,0,1,0,1,1
I can even lift my arms above my head.,0,0,1,0,0
I was so eager and excited to leave to the point I had butterflies in my stomach.,0,0,1,0,0
"A week after turning in the paper, I get an email from the professor saying I plagiarized the whole thing off Wikipedia.",1,1,0,1,1
"So many people from my family have seen someone in the reflection, always in the same place, matching the same description.",0,1,0,0,1
All of it on top of my head.,0,1,0,0,0
A nice way to get some items off my chest.,0,0,1,0,0
I will lose sleep.,0,1,0,1,0
"All on my lonesome, thanks for all the encouragement, it was worth it, I went on Wednesday morning and it still hurts to sit down / raise my arms / move, but especially my triceps.",0,0,0,1,0
Then proceeded to duck and run past him into the female restroom.,0,1,0,0,1
"my head aches, my stomach isn't too happy, my whole body hurts.",0,1,0,1,0
"I also wrote down on a piece of paper ""You are fascinating.",0,0,1,0,0
So I got up and tried him again.,0,1,0,0,0
He was admiring the tattoo on my forearm.,0,0,0,0,0
I guess those 3 beers I drank down at 6 went straight to my head.,0,0,1,0,0
"I put on way more neosporin than I could possibly need, and then about five bandaids layered over it, because it's at the outside of the first joint of my thumb.",0,1,0,0,0
It felt so real that I actually woke up.,0,1,0,0,1
The one attribute that stuck out most?,0,0,0,0,1
"Buried, alone, and sad.",0,1,0,1,0
Just doing something this stupid as a kid.,0,0,0,1,0
And now my lips are sealed.,0,0,0,0,0
My stomach even started giving me fits.,0,1,0,1,0
"Later, the police find the child naked and bleeding on the floor.",1,1,0,1,1
"Second time, been together 6 mo.",0,0,1,0,0
"The trouble seeps Into my head In my body, I'm caught.",0,1,0,1,0
I just sat there panting and wiping tears and mucus off my face.,0,1,0,1,0
it was sweet but when i woke up it taste bitter got some tears in my eyes.,0,0,0,1,0
No kids were hurt.,0,0,1,0,0
"Not moving, not menacing.",0,1,0,0,0
Now this was even more precious to my heart.,0,0,1,0,0
"Our G-mail accounts are one letter apart, mine having an ""L"" in the middle for my middle initial.",0,0,1,0,1
The Dyatlov Pass Incident.,0,1,0,0,1
"I cried, every time.",0,0,0,1,0
Then it suddenly stopped.,0,1,0,0,1
This immediately scared me because usually my nerves are a wreck before a race.,0,1,0,0,0
"As my friend Steve called for better directions and as he was getting them, I fell again thinking I could break and quickly put my foot on the curb.",0,1,0,1,0
crying my heart out loud because the guy i was pinning for had fallen for another girl.,0,0,0,1,0
By the time Tuesday afternoon came my brain was gone.,0,1,0,1,0
"wishing i had triple a, i stick out my thumb.",0,0,0,0,0
"Amanda and I carried the washer up with no problems but as we sat it down in the street, my back gave out.",0,1,0,1,0
"I was fine with even shades of impossibly bright red, platinum blonde, midnight black colors, just not colors like teal, purple, blue, green.",0,0,0,0,0
On this monday I went in to get my radiation treatment and couldnt stop crying from the pain in my leg.,0,1,0,1,0
"Then, all hell broke loose.",1,1,0,0,1
: ) And here's the rest of the pics: What my face looked like after the duct tape situation.,0,0,1,0,0
That was poop on her Croc.,0,0,0,0,1
"On the second block, it hit me.",0,1,0,0,1
"there's so much going through my head now, but somethings just can't be said.",0,1,0,1,0
so I'm stir my heart for Europe travel.,0,0,1,0,0
I filed a complaint.,1,0,0,0,0
"Tears spilled onto my cheeks, and I let myself rest in the pain.",0,1,0,1,0
"It was dark but I could see my door was slightly open, and on the other side was from what I could tell a giant eye.",0,1,0,0,1
"The weather up there are super cozy, I went to wash my hand, the water are freezing!!!",0,1,0,0,0
"His teeth were very, very white.",0,0,0,0,1
"I tilted my head to the side and smiled, `` I know you are.",0,0,1,0,0
"All I know, is I need to get my head on straight before the tears begin to slowly pool over the corner of my eye once again.",0,1,0,1,0
On march 25 2008 i broke my first bones i broke my hand and 1 finger so far but after i broke it i still went and played with my friends i never knew i broke it so i plsyed air soft and rode a motor bike it was fun then my mom was cureios so we went to the docters office and i got a thing like a half cast i broke my right hand so i cant write very well and its weird havin a splint thing.,0,1,1,1,0
Or like when the one of the 4-year-olds I substitute taught at church asked why I was wearing a belt around my waist.,0,0,0,0,1
oh ok actually chop on hand also can lah... * gives weird expression while stamping chop on my hand * adeline: eh!,0,0,1,0,1
"Why was he angry with me?And now, about 24 hours later, I feel a stiffness in my neck, a weird sensation in my right arm.",1,1,0,0,0
trying to put some gel on my head.,0,0,0,0,0
"One day, I ask Jane for her cell number.",0,1,1,0,0
"If something goes wrong, so be it, its life, nobody is perfect.",0,0,1,0,0
I could see them all.,0,0,1,0,1
See my thumbs.,0,0,0,0,0
The children felt like they were being told telepathically that there was great danger ahead.,0,1,0,0,1
The treatment for my original complaint consisted of some chiropractic manipulation of my hip and pressure onto certain nerves ( which was painful but better afterwards ) and then a marvellous half an hour of lying still with aromatic herbs massaged into my lower back and an assortment of needles inserted at strategic points.,0,0,1,0,0
I never saw the other kid for the rest of the time there.,0,0,0,1,0
My head pounded and my lips were chalky; that was a good sign.,0,1,0,0,0
Not creepy but ghostly.,0,1,0,0,1
"To top it all off, my back started to sieze up, possibly due to compensation habits and stress worrying about the issue.",0,1,0,1,0
In college we had a lot of foreign students at school.,0,0,1,0,0
My parents were confused.,0,1,0,1,1
I caught a co-worker stealing my prescription migraine medicine.,1,1,0,0,1
"Anyway, she tried her best to ignore the noise and hours later, fell asleep despite being so freaked out.",0,1,0,0,0
My stomach felt like it had a hole in it.,0,1,0,1,0
My feet started taking a heavy beating and the sun was burning my whole body.,0,1,0,1,0
By the time we landed in Paris ( and for the next 3 weeks ) that is the only song I had in my head.,0,0,0,0,0
"I did as much time as I could on my feet for closing gate, but had to sit for stretch before cannon.",0,1,0,0,0
"A couple of years later (two years ago), Grandma was stricken with a sudden, serious illness and was given a short time left to live.",0,1,0,1,0
My jaw hit the floor and i ran out and bought 4 tickets for the closest show in Philidelphia PA. ( the only non-NY / CA show ) Me and 3 friends pile into a car and leave at 9 am the day of the show for a projected 8 hour drive.,0,0,1,0,1
"Sleepy, but too awake, my brain spiraling around sad thought after thought after thought.",0,1,0,1,0
"And my ears are stuffed and I can't blow my nose, and I woke up today with the most terrible headache and everything's too hot.",0,1,0,1,0
Which means I have a ton of extra time on my hands.,0,0,1,0,0
"My whole body was painful today, especially my arms.",0,1,0,1,0
Break my heart a thousand times and I realized that sometimes it really still hurts...,0,0,0,1,0
It buoyed up my heart.,0,0,1,0,0
I thought it was a joke.,0,1,0,0,1
I felt like Batman that day.,0,0,1,0,0
"I tried to lift my body but somehow it felt so hard $ My head hurt, my eyes were screaming to close and rest.",0,1,0,1,0
So I put my hand up and started to walk away.,0,0,0,0,0
I'm going to write now that my fingers are numb from typing this all.,0,1,0,0,0
Three kids died that day.,0,1,0,1,0
"They never shut up, although they usually apologize ( and immediately start screeching again ) whenever I cringe and cover my ears, which is often.",1,1,0,0,0
"Between moving appliances yesterday at work, and this morning where I tensed enough to tweak my back, I'm a bit sore.Now Paka has been staring at me wide-eyed and giving her whining-style meow.",0,0,0,1,0
The couple broke up a few months after we moved in and the tension was insane.,1,1,0,1,1
"There was the tiniest pause in my head for a moment, as I looked round at her.",0,1,0,0,0
"i play it over and over in my head, word for word.",0,1,0,1,0
Scouts disguised as farts.,0,0,1,0,1
"Being insensitive and ignorant like that is completely uncalled for and that just made me sick.Even more, there are a couple people that get under my skin a bit.",1,0,0,1,0
First: I WANT TO KNOW ABOUT *YOUR* DAY!,0,0,1,0,0
"Without a sensible thought in my head, I got out of the car.",0,1,0,0,0
I must have been only six years old when this happened.,0,0,0,0,0
"Needless to say, we were gone that day.",0,1,0,0,1
We met at dinner with mutual friends at a very fancy italian restaurant.,0,0,1,0,0
The computer screen is really bright and it hurts my eyes.,0,1,0,0,0
"I squeeze my eyes shut to stop the replaying of frames I've just witnessed, tighten my legs, and point my toes which I always do when I want to come.",0,1,0,0,0
""" The man told her that he had and she said, ""Well, I might as well tell you the story.",0,0,0,0,1
My jaw dropped and apparently the look of horror on my face was priceless.,0,1,0,0,1
But I spent two days reading and still didn't hit the end of this thread.,1,1,0,0,1
"Well, there was plenty of room... Anyhoo, so there was only one pillow and I moved my head but misjudged and ended up on his shoulder instead.",0,0,0,0,1
I was kind of scared of them.So my new knife sharpener came home with me last night and I sharpened all the knives I could lay my hands on.,0,1,0,0,0
And made worse by her crying because of the embarrassment.,0,1,0,1,0
None of us has mentioned the incident since.,0,1,0,1,1
"I found that when I changed my thoughts, it changed my heart.",0,0,1,0,0
"I stopped moving, bent down with my palm out, and let the squirrel jump up on my arm and onto my shoulder.",0,0,1,0,0
"After scratching my head, I headed to the front yard, where there are no trees, on the off chance that something truly weird had caused a limb to plop down on my house.",0,1,0,0,1
I get the shivers to this day.,0,1,0,1,0
It looks weird to say the least,0,1,0,0,1
I smoke weed alone I have a tendency to become hungry.,0,0,1,0,0
For dessert and coffee we went to another cafe down the street.,0,0,1,0,0
"""Jeff what is that?",0,1,0,0,1
WTF do you do?,1,1,0,0,1
"When they are near me I either scream, or my mind goes blank and I saw whatever pops into my head ( no... seriously, it's kind of sad.",0,1,0,1,0
I'm so sorry.,0,0,0,1,0
"I wrote down this bit about one of my earliest school memories as part of a writing exercise about memory as a tool, and I've been dying to share it as I think it's quite funny.",0,0,1,0,0
It was long; about two feet in length with sights and bulbs coming out of it in every direction.,0,1,0,0,1
"We all went back to the ship, but Mats made me go to the local hospital to check out my heart ( that's an order! )",0,1,0,0,0
"From my bed you can see out my door, which I leave open (thanks to other experiences in my house), and directly at my little brothers door.I am reading a book and happen to glance out the door and I notice my little brother leave his room and walk into the bathroom.",0,0,0,0,0
"I used to play halo semi professionally, I know a ton of ppl on xbox live and have met a good amount of them in person at tournaments but a lot I still haven't.",0,0,1,0,0
I roomed on my own for the rest of the term.,0,0,0,1,0
"And I said, `` Hey wait a second, one of the songs titles sounds familiar... `` AFTER MONTHS OF WRACKING MY BRAIN, I HAVE THE TITLE AND SONG ITSELF.",0,0,1,0,1
"""Mom"" never disciplined them.",1,1,0,0,0
"Still, the event was constantly played in my head.",0,1,0,1,0
It just felt wrong.,1,1,0,1,0
What demon likes peas?,0,0,0,0,1
i was walking around cursing the day in my head.,1,1,0,1,0
Guys are trying to get in your pants.,1,1,0,0,0
strange that happened to me once long ago.,0,1,0,0,1
"It hurt my ears and gave me a headache, but I left it loud to protest my mom-ness.",1,0,0,0,0
"In that instant, this is what went through my brain.",0,1,0,0,1
I still have a blank stare on my face.,0,0,0,0,0
When she woke up the next morning she decided to figure out what the hell had happened.,0,1,0,0,1
We hit off immediately and became friends.,0,0,1,0,0
My dad was a trucker for most of my life.,0,0,0,0,0
Grant you I still don't have total use of my shoulder and I have to use my left arm for certain things but it was wonderful to drive again.,0,0,1,0,0
This made matters worse.,1,1,0,1,0
He changed our last name ever-so-slightly and was never caught.,0,0,0,0,1
I was writing away.,0,0,1,0,0
my knee's are the only weight left keeping me up to abroad.,0,1,0,1,0
My nose is so stuffed up right now.,0,1,0,1,0
Well one time he actually fell asleep (foot still on gas pedal) and I was actually steering the truck for a few good miles.,0,1,0,0,1
7) Went to dinner with a woman in an open relationship.,0,1,1,0,0
I see that my 13 year old son's bedroom is ajar.,0,1,0,0,1
"an hour after i got here my eyes swelled up and are so itchy, my athsma is ridiculous ( in vic i do nt even take medications!",0,1,0,1,0
Driving around neighborhoods in the middle of the night on very little sleep everything gets to be a bit surreal.,0,1,0,0,1
I was turning roasting vegetables that were too close to the hot ring at the oven top and fried my knuckle in the process.,1,1,0,0,0
I could not wipe the smile off my face.,0,0,1,0,0
"We stayed in a really lovely hotel-I had two sinks in my bathrooms and white dressing gowns and clippers, any hotel which provides dressing gowns is a good hotel in my eyes.",0,0,1,0,0
"His grandparents used to live and farm there until they retired, but the land stayed in the family.",0,0,1,0,0
"I'm still feeling woozy, it's hard to type because my muscles are not cooperating with me.",0,1,0,0,0
He said it was rather delicious and tried to spoon feed me.,0,0,1,0,0
My heart arrested twice; I was shocked four times.,0,1,0,0,1
"My shoulder ached but moved all right, and I felt a tightness on my neck.",0,1,0,0,0
And found myself giggling that every day at the same time (3:15) Jesus would sign into the guest register.,0,0,1,0,1
sorry for spelling and stuff.,0,0,0,0,0
Maybe I need to take a full day of rest and not do anything exercise-related for one day to help my legs feel better.,0,1,0,1,0
"My teeth were marred by braces, and I hated the sight of them.",0,0,0,1,0
"Still starved for human interaction, I say okay.",0,1,0,1,0
"The monster was right in front of me and gripped my arms tightly, giving me no chance to escape.",0,1,0,0,0
I honestly didnt know how to handle this.,0,1,0,1,0
Luckily fellow first grade students were awesome and they either felt sorry for me or completely forgot about it the next day.,0,0,1,1,0
"`` I'm fine, '' Amanda said forcefully, shrugging off her hand.",1,0,0,0,0
"Below my feet the tinny depths of aqua-blue whispered hints of bottomlessness: come back come back I felt almost drunk staggering back across the ungiving concrete to rejoin my children on the other, shallower side of the swimming pool.",0,1,0,0,0
My ex is always accidentally offensive like that.,1,0,0,1,0
The grass is a beautiful green.,0,0,1,0,0
I could not believe my eyes.,0,0,0,0,1
"After the deception, but before the divorce.",1,1,0,1,0
"Next night, door was shut.... Dammit, so I knock on the door.",1,1,0,0,0
